,name,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,gameweek,season,data_retrieved_datetime
753,Iliman Ndiaye,True,True,,,440993.0,0.0,0.0,0.0,0.0,0.0,3.0,5.7,5.7,7.0,Iliman,5.7,299.0,False,,,65.0,440993.jpg,5.7,False,Ndiaye,9.5,False,,a,9.0,11.0,17.0,226100.0,116244.0,366593.0,81697.0,0.9,2.6,Ndiaye,189.0,2024-07-03,2000-03-06,False,p440993,243.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,95.4,37.2,67.0,20.0,2.0,15.0,8.0,25.0,3.0,1.29,0.07,1.36,4.66,16.0,10.0,81.0,58.0,25.0,13.0,22.0,16.0,,,,,1.0,,0.48,0.0,0.03,0.51,1.73,1.11,59.0,41.0,36.0,14.0,45.0,19.0,44.0,14.0,1.11,0.37,9.26,Everton,3.0,25-26,2025-09-12 17:44:50.579753
754,Carlos Alcaraz Durán,True,True,,,502697.0,0.0,0.0,-1.0,1.0,0.0,3.0,1.0,1.0,1.0,Carlos,1.0,301.0,False,,,54.0,502697.jpg,1.0,False,Alcaraz Durán,0.1,False,,a,9.0,11.0,3.0,2161.0,525.0,8170.0,2230.0,0.2,0.6,Alcaraz,10.0,2025-07-01,2002-11-30,False,p502697,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,14.6,4.5,21.0,4.0,1.0,7.0,4.0,12.0,1.0,0.03,0.01,0.04,2.94,245.0,110.0,254.0,148.0,114.0,71.0,243.0,121.0,,,1.0,,,,0.02,0.0,0.01,0.03,2.34,0.8,216.0,134.0,277.0,139.0,326.0,161.0,460.0,153.0,0.8,0.0,9.56,Everton,3.0,25-26,2025-09-12 17:44:50.579753
755,Idrissa Gana Gueye,True,True,,,80801.0,-1.0,1.0,-1.0,1.0,0.0,3.0,2.3,2.3,2.0,Idrissa Gana,2.3,302.0,False,,,54.0,80801.jpg,2.3,False,Gueye,0.1,False,,a,9.0,11.0,7.0,1725.0,596.0,4619.0,1255.0,0.4,1.3,Gana,189.0,2022-09-01,1989-09-26,False,p80801,255.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,38.1,16.0,8.1,3.0,12.0,6.0,21.0,3.0,0.36,0.16,0.52,5.15,188.0,75.0,76.0,55.0,145.0,93.0,135.0,70.0,,,,,,,0.13,0.0,0.06,0.19,1.82,0.71,180.0,111.0,166.0,69.0,181.0,81.0,500.0,171.0,1.06,0.35,7.41,Everton,3.0,25-26,2025-09-12 17:44:50.579753
756,James Garner,True,True,,,232928.0,0.0,0.0,0.0,0.0,0.0,3.0,5.3,5.3,4.0,James,5.3,303.0,False,,,50.0,232928.jpg,5.3,False,Garner,0.3,False,,a,9.0,11.0,16.0,30761.0,9269.0,10621.0,4472.0,1.1,3.2,Garner,241.0,2022-09-01,2001-03-13,False,p232928,270.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,84.0,33.1,10.0,12.8,18.0,13.0,6.0,37.0,3.0,0.07,0.1,0.17,5.61,26.0,12.0,90.0,64.0,186.0,109.0,65.0,44.0,3.0,,3.0,,,,0.02,0.0,0.03,0.05,1.87,1.0,273.0,167.0,42.0,16.0,51.0,21.0,298.0,98.0,1.0,0.33,12.33,Everton,3.0,25-26,2025-09-12 17:44:50.579753
757,Tim Iroegbunam,True,True,,,490094.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7,1.7,1.0,Tim,1.7,304.0,False,,,50.0,490094.jpg,1.7,False,Iroegbunam,0.0,False,,a,9.0,11.0,5.0,343.0,90.0,1078.0,250.0,0.3,1.0,Iroegbunam,241.0,2024-06-22,2003-06-30,False,p490094,154.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,27.0,3.8,3.0,3.4,10.0,9.0,3.0,22.0,2.0,0.11,0.0,0.11,2.87,187.0,74.0,263.0,151.0,263.0,147.0,268.0,135.0,,,,,,,0.06,0.0,0.0,0.06,1.68,0.58,301.0,183.0,220.0,107.0,239.0,121.0,624.0,258.0,1.17,1.17,12.86,Everton,3.0,25-26,2025-09-12 17:44:50.579753
758,Thierno Barry,True,True,,,586309.0,0.0,0.0,-1.0,1.0,0.0,4.0,1.3,1.3,1.0,Thierno,1.3,310.0,False,,,59.0,586309.jpg,1.3,False,Barry,0.5,False,,a,9.0,11.0,4.0,12433.0,2722.0,41738.0,11453.0,0.2,0.7,Barry,73.0,2025-07-09,2002-10-21,False,p586309,81.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.2,7.1,16.0,2.5,2.0,0.0,0.0,2.0,1.0,0.35,0.01,0.36,2.14,300.0,24.0,228.0,21.0,149.0,30.0,296.0,28.0,,,,,,,0.39,0.0,0.01,0.4,2.38,1.11,116.0,31.0,245.0,21.0,268.0,23.0,248.0,40.0,1.11,1.11,2.22,Everton,3.0,25-26,2025-09-12 17:44:50.579753
759,Norberto Bercique Gomes Betuncal,True,True,,,486385.0,0.0,0.0,-1.0,1.0,0.0,4.0,3.0,3.0,7.0,Norberto Bercique,3.0,311.0,False,,,54.0,486385.jpg,3.0,False,Gomes Betuncal,5.4,False,,a,9.0,11.0,9.0,122580.0,59627.0,421458.0,74634.0,0.6,1.7,Beto,90.0,2023-08-29,1998-01-31,False,p486385,191.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,42.4,17.4,54.0,11.0,3.0,2.0,1.0,6.0,2.0,0.83,0.09,0.92,3.67,124.0,16.0,152.0,14.0,41.0,16.0,87.0,15.0,,,,,2.0,,0.39,0.0,0.04,0.43,1.73,0.94,210.0,48.0,119.0,13.0,142.0,13.0,75.0,13.0,0.94,0.0,2.83,Everton,3.0,25-26,2025-09-12 17:44:50.579753
760,Jack Grealish,True,True,,,114283.0,1.0,-1.0,2.0,-2.0,2.0,3.0,7.3,7.3,10.0,Jack,7.3,419.0,True,,,67.0,114283.jpg,7.3,False,Grealish,18.3,False,,a,9.0,11.0,22.0,1691366.0,1232684.0,174409.0,68933.0,1.1,3.3,Grealish,241.0,2025-08-12,1995-09-10,False,p114283,196.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,101.2,72.1,51.0,22.5,4.0,16.0,4.0,24.0,2.0,0.31,1.29,1.6,4.56,10.0,6.0,21.0,20.0,46.0,24.0,12.0,8.0,,,,,,,0.14,0.0,0.59,0.73,2.09,1.38,47.0,31.0,11.0,3.0,15.0,4.0,21.0,8.0,0.92,0.46,11.02,Everton,3.0,25-26,2025-09-12 17:44:50.579753
761,Bernd Leno,True,True,,,80201.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,2.2,2.0,Bernd,2.7,314.0,False,,,50.0,80201.jpg,2.7,False,Leno,1.6,False,,a,10.0,54.0,8.0,25917.0,14045.0,39886.0,10809.0,0.5,1.6,Leno,80.0,2022-08-02,1992-03-04,False,p80201,270.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,76.2,0.0,0.0,7.6,3.0,30.0,1.0,0.0,3.0,0.0,0.0,0.0,5.46,34.0,6.0,650.0,76.0,627.0,72.0,146.0,6.0,,,,,,,0.0,3.33,0.0,0.0,1.82,1.33,240.0,6.0,139.0,14.0,159.0,15.0,142.0,21.0,1.0,0.0,0.0,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
762,Antonee Robinson,True,True,100.0,100.0,169528.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.2,1.0,Antonee,0.7,316.0,False,,2025-08-22T14:00:07.747640Z,50.0,169528.jpg,1.0,False,Robinson,0.8,False,,a,10.0,54.0,2.0,26040.0,12952.0,45864.0,6568.0,0.1,0.4,Robinson,229.0,2020-08-20,1997-08-08,False,p169528,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.8,21.5,4.0,3.8,2.0,1.0,0.0,2.0,0.0,0.0,0.06,0.06,0.23,259.0,100.0,130.0,32.0,250.0,84.0,251.0,83.0,,,,,,,0.0,0.0,0.11,0.11,0.41,0.0,251.0,38.0,304.0,100.0,311.0,111.0,198.0,74.0,0.0,0.0,3.53,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
763,Joachim Andersen,True,True,,,174874.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,2.5,3.0,Joachim,3.0,317.0,False,,,45.0,174874.jpg,3.0,False,Andersen,2.9,False,,a,10.0,54.0,9.0,69226.0,43627.0,63667.0,26820.0,0.7,2.0,Andersen,58.0,2024-08-23,1996-05-31,False,p174874,270.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,61.8,23.6,18.0,10.3,22.0,7.0,7.0,29.0,3.0,0.21,0.67,0.88,5.46,65.0,23.0,121.0,27.0,134.0,20.0,93.0,23.0,,,,,,,0.07,0.0,0.22,0.29,1.82,1.33,409.0,82.0,111.0,48.0,130.0,54.0,100.0,42.0,1.0,0.0,9.67,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
764,Calvin Bassey,True,True,,,232892.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,0.8,1.0,Calvin,1.3,318.0,False,,,45.0,232892.jpg,1.3,False,Bassey,0.5,False,,a,10.0,54.0,4.0,14562.0,5751.0,15193.0,4032.0,0.3,0.9,Bassey,157.0,2023-07-28,1999-12-31,False,p232892,270.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,27.8,3.7,7.0,3.9,9.0,14.0,4.0,13.0,3.0,0.15,0.02,0.17,5.46,185.0,76.0,264.0,81.0,212.0,61.0,246.0,82.0,,,,,,,0.05,0.0,0.01,0.06,1.82,1.33,429.0,97.0,231.0,79.0,259.0,85.0,245.0,90.0,1.0,0.0,4.33,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
765,Timothy Castagne,True,True,,,166477.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.5,0.0,Timothy,1.0,319.0,False,,,45.0,166477.jpg,1.0,False,Castagne,0.1,False,,a,10.0,54.0,3.0,2533.0,1502.0,4556.0,1329.0,0.2,0.7,Castagne,21.0,2023-08-29,1995-12-05,False,p166477,126.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.8,19.1,28.0,6.2,3.0,3.0,3.0,6.0,2.0,0.38,0.07,0.45,4.11,241.0,94.0,143.0,38.0,84.0,8.0,181.0,60.0,,,,,,,0.27,0.0,0.05,0.32,2.94,2.14,406.0,80.0,257.0,87.0,290.0,106.0,447.0,172.0,1.43,0.0,4.29,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
766,Kenny Tete,True,True,,,167074.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,1.8,3.0,Kenny,2.3,322.0,False,,,45.0,167074.jpg,2.3,False,Tete,0.2,False,,a,10.0,54.0,7.0,8216.0,3818.0,6252.0,2130.0,0.5,1.6,Tete,152.0,2020-09-10,1995-10-09,False,p167074,270.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,52.6,23.3,14.0,9.0,12.0,10.0,10.0,22.0,3.0,0.07,0.39,0.46,5.46,90.0,37.0,123.0,28.0,157.0,28.0,113.0,30.0,,,,,,,0.02,0.0,0.13,0.15,1.82,1.33,407.0,81.0,158.0,63.0,175.0,66.0,361.0,130.0,1.0,0.0,7.33,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
767,Alex Iwobi,True,True,,,153133.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,2.8,1.0,Alex,3.3,324.0,False,,,65.0,153133.jpg,3.3,False,Iwobi,1.4,False,,a,10.0,54.0,10.0,40071.0,23094.0,60775.0,17491.0,0.5,1.5,Iwobi,157.0,2023-09-01,1996-05-03,False,p153133,238.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,37.0,38.4,72.2,19.0,13.0,3.0,9.0,3.0,15.0,3.0,0.11,0.58,0.69,4.99,137.0,45.0,20.0,19.0,130.0,83.0,63.0,43.0,,,,,,,0.04,0.0,0.22,0.26,1.89,1.51,51.0,34.0,106.0,39.0,126.0,51.0,156.0,51.0,1.13,0.0,5.67,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
768,Emile Smith Rowe,True,True,,,209289.0,0.0,0.0,-1.0,1.0,0.0,3.0,3.2,2.2,1.0,Emile,2.7,325.0,False,,,59.0,209289.jpg,2.7,False,Smith Rowe,0.8,False,,a,10.0,54.0,8.0,23349.0,9462.0,46506.0,11128.0,0.5,1.4,Smith Rowe,241.0,2024-08-02,2000-07-28,False,p209289,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.8,17.9,40.0,9.4,0.0,0.0,0.0,0.0,0.0,0.79,0.05,0.84,0.63,144.0,50.0,151.0,98.0,58.0,33.0,107.0,60.0,,,,,,,1.29,0.0,0.08,1.37,1.03,0.0,107.0,72.0,148.0,58.0,168.0,73.0,201.0,70.0,0.0,0.0,0.0,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
769,Adama Traoré Diarra,True,True,,,159533.0,0.0,0.0,-1.0,1.0,0.0,3.0,1.2,0.2,1.0,Adama,0.7,326.0,False,,,54.0,159533.jpg,1.0,False,Traoré Diarra,0.2,False,,a,10.0,54.0,2.0,2442.0,786.0,14444.0,2938.0,0.1,0.4,Adama,200.0,2023-08-12,1996-01-25,False,p159533,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.2,15.5,6.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.07,0.07,0.47,323.0,160.0,166.0,104.0,229.0,126.0,295.0,151.0,,,,,,,0.0,0.0,0.21,0.21,1.41,0.0,184.0,115.0,307.0,154.0,318.0,155.0,350.0,119.0,0.0,0.0,3.0,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
770,Ryan Sessegnon,True,True,100.0,100.0,184349.0,0.0,0.0,-1.0,1.0,0.0,3.0,1.8,0.8,2.0,Ryan,1.3,328.0,False,,2025-08-22T14:00:07.804630Z,54.0,184349.jpg,2.0,False,Sessegnon,0.0,False,,a,10.0,54.0,4.0,1587.0,877.0,1857.0,529.0,0.2,0.7,Sessegnon,241.0,2024-07-26,2000-05-18,False,p184349,127.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.6,16.6,8.0,4.6,7.0,2.0,6.0,15.0,2.0,0.0,0.16,0.16,3.75,215.0,94.0,159.0,102.0,201.0,115.0,230.0,110.0,,,,,,,0.0,0.0,0.11,0.11,2.66,2.13,187.0,118.0,239.0,117.0,214.0,102.0,616.0,251.0,1.42,0.0,10.63,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
771,Harry Wilson,True,True,100.0,75.0,153682.0,-1.0,1.0,-1.0,1.0,0.0,3.0,2.8,1.3,1.0,Harry,2.3,329.0,False,,2025-08-28T17:30:07.780586Z,54.0,153682.jpg,2.3,False,Wilson,0.6,False,,a,10.0,54.0,7.0,10990.0,2300.0,56849.0,13562.0,0.4,1.3,Wilson,244.0,2021-07-24,1997-03-22,False,p153682,148.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.6,8.1,26.0,4.2,1.0,4.0,3.0,8.0,1.0,0.1,0.12,0.22,1.75,280.0,133.0,223.0,134.0,93.0,57.0,237.0,116.0,3.0,,3.0,,,,0.06,0.0,0.07,0.13,1.06,0.61,183.0,114.0,167.0,70.0,182.0,82.0,229.0,79.0,0.61,0.0,4.86,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
772,Sander Berge,True,True,,,207189.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,1.5,2.0,Sander,2.0,330.0,False,,,50.0,207189.jpg,2.0,False,Berge,0.1,False,,a,10.0,54.0,6.0,1048.0,520.0,2135.0,543.0,0.4,1.2,Berge,161.0,2024-08-22,1998-02-14,False,p207189,245.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.2,6.8,11.0,4.1,5.0,8.0,3.0,16.0,3.0,0.41,0.06,0.47,5.03,207.0,90.0,231.0,136.0,179.0,107.0,238.0,117.0,,,,,,,0.15,0.0,0.02,0.17,1.85,1.47,260.0,159.0,194.0,87.0,208.0,96.0,537.0,192.0,1.1,0.0,5.88,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
773,Saša Lukić,True,True,,,212314.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,1.5,1.0,Saša,2.0,332.0,False,,,50.0,212314.jpg,2.0,False,Lukić,0.1,False,,a,10.0,54.0,6.0,1908.0,861.0,2502.0,772.0,0.4,1.2,Lukić,190.0,2023-01-31,1996-08-13,False,p212314,270.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,37.2,127.0,6.0,17.0,7.0,11.0,7.0,25.0,3.0,0.0,0.56,0.56,5.46,141.0,48.0,4.0,4.0,228.0,125.0,32.0,22.0,4.0,,,,,,0.0,0.0,0.19,0.19,1.82,1.33,264.0,162.0,196.0,89.0,209.0,97.0,528.0,186.0,1.0,0.0,8.33,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
774,Josh King,True,True,,,577725.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,1.5,2.0,Josh,2.0,335.0,False,,,45.0,577725.jpg,2.0,False,King,2.5,False,,a,10.0,54.0,6.0,249912.0,156241.0,88105.0,40993.0,0.4,1.3,King,241.0,2024-02-02,2007-01-03,False,p577725,212.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.2,27.9,61.0,11.6,2.0,10.0,4.0,16.0,3.0,0.39,0.22,0.61,4.82,182.0,71.0,104.0,73.0,31.0,17.0,77.0,49.0,,,,,,,0.17,0.0,0.09,0.26,2.05,1.7,509.0,293.0,190.0,85.0,202.0,93.0,112.0,39.0,1.27,0.0,6.79,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
775,Raúl Jiménez Rodríguez,True,True,,,102057.0,0.0,0.0,-1.0,1.0,0.0,4.0,1.8,0.8,1.0,Raúl,1.3,337.0,False,,,64.0,102057.jpg,1.3,False,Jiménez Rodríguez,1.3,False,,a,10.0,54.0,4.0,20006.0,7463.0,113162.0,25259.0,0.2,0.6,Raúl,139.0,2023-07-25,1991-05-05,False,p102057,115.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,6.6,20.0,2.0,2.0,1.0,1.0,4.0,1.0,0.4,0.0,0.4,1.32,352.0,36.0,234.0,24.0,123.0,29.0,305.0,30.0,,,4.0,,1.0,,0.31,0.0,0.0,0.31,1.03,0.78,64.0,22.0,249.0,23.0,270.0,25.0,161.0,27.0,0.78,0.0,3.13,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
776,Rodrigo Muniz Carvalho,True,True,,,244042.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2,2.2,1.0,Rodrigo,2.7,338.0,False,,,55.0,244042.jpg,2.7,False,Muniz Carvalho,2.3,False,,a,10.0,54.0,8.0,138295.0,38783.0,124160.0,36932.0,0.5,1.5,Muniz,30.0,2021-08-20,2001-05-04,False,p244042,152.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,21.0,31.0,20.6,61.0,10.9,3.0,3.0,1.0,7.0,2.0,0.56,0.0,0.56,4.14,169.0,17.0,136.0,12.0,32.0,12.0,88.0,16.0,,,,,,,0.33,0.0,0.0,0.33,2.45,1.78,153.0,35.0,145.0,16.0,165.0,16.0,117.0,16.0,1.18,0.0,4.14,Fulham,3.0,25-26,2025-09-12 17:44:50.579753
777,Jayden Bogle,True,True,100.0,100.0,226182.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,2.7,6.0,Jayden,3.7,342.0,False,,2025-08-10T23:00:06.436528Z,45.0,226182.jpg,3.7,False,Bogle,0.2,False,,a,11.0,2.0,11.0,4186.0,1866.0,5110.0,1227.0,0.8,2.4,Bogle,241.0,2024-07-20,2000-07-27,False,p226182,262.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,27.8,13.8,15.0,5.7,11.0,17.0,5.0,16.0,3.0,0.09,0.03,0.12,3.1,184.0,75.0,176.0,53.0,152.0,25.0,191.0,67.0,,,,,,,0.03,0.0,0.01,0.04,1.06,1.37,423.0,93.0,87.0,38.0,101.0,45.0,363.0,131.0,1.03,0.69,5.5,Leeds United,3.0,25-26,2025-09-12 17:44:50.579753
778,Pascal Struijk,True,True,,,222694.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,3.7,6.0,Pascal,4.7,343.0,False,,,45.0,222694.jpg,4.7,False,Struijk,0.4,False,,a,11.0,2.0,14.0,12262.0,4274.0,13153.0,3584.0,1.0,3.1,Struijk,152.0,2018-04-12,1999-08-11,False,p222694,270.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,49.8,12.9,26.0,8.9,16.0,11.0,2.0,18.0,3.0,0.23,0.02,0.25,3.89,100.0,44.0,186.0,56.0,90.0,10.0,117.0,33.0,,,,,3.0,,0.08,0.0,0.01,0.09,1.3,1.67,421.0,91.0,54.0,22.0,63.0,27.0,283.0,102.0,1.0,0.67,6.0,Leeds United,3.0,25-26,2025-09-12 17:44:50.579753
779,Gabriel Gudmundsson,True,True,100.0,,243526.0,0.0,0.0,0.0,0.0,0.0,2.0,5.2,4.7,9.0,Gabriel,5.7,347.0,False,,2025-08-31T01:00:08.219642Z,40.0,243526.jpg,5.7,False,Gudmundsson,4.3,False,,a,11.0,2.0,17.0,270793.0,127997.0,109018.0,41377.0,1.4,4.2,Gudmundsson,206.0,2025-07-08,1999-04-29,False,p243526,259.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,50.0,60.2,59.6,19.0,13.9,15.0,9.0,6.0,21.0,3.0,0.17,0.17,0.34,3.86,67.0,24.0,38.0,3.0,124.0,17.0,54.0,9.0,,,,,,,0.06,0.0,0.06,0.12,1.34,1.74,645.0,176.0,29.0,11.0,38.0,15.0,86.0,33.0,1.04,0.69,7.3,Leeds United,3.0,25-26,2025-09-12 17:44:50.579753
780,Joe Rodon,True,True,100.0,,214225.0,0.0,0.0,0.0,0.0,0.0,2.0,4.8,4.3,7.0,Joe,5.3,348.0,False,,2025-09-05T10:00:06.564684Z,40.0,214225.jpg,5.3,False,Rodon,2.8,False,,a,11.0,2.0,16.0,143601.0,80143.0,73550.0,36847.0,1.3,4.0,Rodon,244.0,2024-07-02,1997-10-22,False,p214225,270.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,58.8,1.5,2.0,6.2,26.0,7.0,2.0,28.0,3.0,0.0,0.0,0.0,3.89,70.0,26.0,304.0,104.0,265.0,86.0,180.0,59.0,,,,,,,0.0,0.0,0.0,0.0,1.3,1.67,633.0,169.0,38.0,13.0,47.0,17.0,101.0,43.0,1.0,0.67,9.33,Leeds United,3.0,25-26,2025-09-12 17:44:50.579753
781,Brenden Aaronson,True,True,,,427637.0,0.0,0.0,-1.0,1.0,0.0,3.0,0.5,0.0,1.0,Brenden,1.0,350.0,False,,,54.0,427637.jpg,1.0,False,Aaronson,0.1,False,,a,11.0,2.0,3.0,769.0,125.0,3317.0,723.0,0.2,0.6,Aaronson,229.0,2022-07-01,2000-10-22,False,p427637,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.6,27.4,6.0,5.0,0.0,2.0,4.0,6.0,0.0,0.0,0.27,0.27,1.41,233.0,105.0,107.0,76.0,230.0,127.0,218.0,104.0,,,2.0,,,,0.0,0.0,0.32,0.32,1.65,1.17,200.0,126.0,274.0,138.0,321.0,158.0,577.0,222.0,0.0,0.0,7.01,Leeds United,3.0,25-26,2025-09-12 17:44:50.579753
782,Wilfried Gnonto,True,True,,,492859.0,0.0,0.0,-1.0,1.0,0.0,3.0,1.2,0.7,0.0,Wilfried,1.7,351.0,False,,,54.0,492859.jpg,1.7,False,Gnonto,0.2,False,,a,11.0,2.0,5.0,4456.0,1105.0,16346.0,4541.0,0.3,0.9,Gnonto,106.0,2022-09-01,2003-11-05,False,p492859,190.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,13.8,21.4,16.0,5.1,2.0,6.0,8.0,16.0,3.0,0.18,0.06,0.24,2.48,250.0,111.0,132.0,89.0,147.0,95.0,216.0,103.0,,,,,,,0.09,0.0,0.03,0.12,1.17,1.89,212.0,132.0,222.0,109.0,241.0,123.0,335.0,112.0,1.42,0.47,7.58,Leeds United,3.0,25-26,2025-09-12 17:44:50.579753
783,Jack Harrison,True,True,,,221399.0,0.0,0.0,-1.0,1.0,0.0,3.0,0.2,-0.3,1.0,Jack,0.7,352.0,False,,,54.0,221399.jpg,1.0,False,Harrison,0.1,False,,a,11.0,2.0,2.0,650.0,158.0,7625.0,1370.0,0.1,0.4,Harrison,241.0,2021-07-02,1996-11-20,False,p221399,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.8,5.7,4.0,2.0,3.0,2.0,2.0,7.0,0.0,0.0,0.03,0.03,0.35,271.0,127.0,241.0,140.0,253.0,137.0,303.0,154.0,3.0,,,,,,0.0,0.0,0.06,0.06,0.75,0.0,194.0,121.0,308.0,155.0,319.0,156.0,506.0,175.0,0.0,0.0,15.0,Leeds United,3.0,25-26,2025-09-12 17:44:50.579753
