,name,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,gameweek,season,data_retrieved_datetime
294,Ibrahim Sangaré,True,True,,,210462.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.5,2.0,Ibrahim,2.0,521.0,False,,,50.0,210462.jpg,2.0,False,Sangaré,0.1,False,,a,16.0,17.0,2.0,362.0,362.0,491.0,491.0,0.4,0.4,Sangaré,54.0,2023-09-01,1997-12-02,False,p210462,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.4,4.2,1.0,0.7,5.0,4.0,1.0,10.0,1.0,0.02,0.01,0.03,1.5,255.0,120.0,132.0,81.0,195.0,109.0,245.0,116.0,,,,,,,0.02,0.0,0.01,0.03,1.5,1.0,264.0,166.0,146.0,71.0,146.0,71.0,555.0,215.0,1.0,0.0,10.0,Nottingham Forest,1.0,25-26,2025-08-19 17:40:08.025146
295,Ryan Yates,True,True,,,204968.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.5,1.0,Ryan,1.0,522.0,False,,,50.0,204968.jpg,1.0,False,Yates,0.1,False,,a,16.0,17.0,1.0,251.0,251.0,1160.0,1160.0,0.2,0.2,Yates,241.0,2018-08-01,1997-11-21,False,p204968,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.6,1.6,2.0,0.8,2.0,3.0,0.0,5.0,0.0,0.0,0.01,0.01,0.0,207.0,87.0,178.0,107.0,165.0,89.0,241.0,114.0,,,,,,,0.0,0.0,0.15,0.15,0.0,0.0,258.0,162.0,226.0,110.0,226.0,110.0,456.0,150.0,0.0,0.0,75.0,Nottingham Forest,1.0,25-26,2025-08-19 17:40:08.025146
296,Chris Wood,True,True,,,60689.0,1.0,-1.0,1.0,-1.0,1.0,4.0,2.4,2.4,13.0,Chris,13.0,525.0,True,,,76.0,60689.jpg,13.0,False,Wood,17.3,False,,a,16.0,17.0,13.0,395529.0,395529.0,47122.0,47122.0,1.7,1.7,Wood,154.0,2023-07-01,1991-12-07,False,p60689,78.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,66.2,4.3,54.0,12.5,0.0,2.0,0.0,2.0,1.0,0.95,0.01,0.96,1.5,4.0,2.0,130.0,11.0,4.0,3.0,7.0,3.0,,,,,1.0,,1.1,0.0,0.01,1.11,1.73,1.15,19.0,7.0,5.0,2.0,5.0,2.0,27.0,7.0,1.15,0.0,2.31,Nottingham Forest,1.0,25-26,2025-08-19 17:40:08.025146
297,Igor Jesus Maciel da Cruz,True,True,,,482973.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,Igor Jesus,1.0,526.0,False,,,60.0,482973.jpg,1.0,False,Maciel da Cruz,0.8,False,,a,16.0,17.0,1.0,2416.0,2416.0,10910.0,10910.0,0.2,0.2,Igor Jesus,30.0,2025-07-05,2001-02-25,False,p482973,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,260.0,21.0,180.0,17.0,185.0,27.0,265.0,28.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,111.0,28.0,263.0,23.0,263.0,23.0,211.0,35.0,0.0,0.0,8.18,Nottingham Forest,1.0,25-26,2025-08-19 17:40:08.025146
298,Dan Ndoye,True,True,,,456512.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1,2.1,9.0,Dan,9.0,669.0,False,,,60.0,456512.jpg,9.0,False,Ndoye,0.6,False,,a,16.0,17.0,9.0,20901.0,20901.0,5008.0,5008.0,1.5,1.5,Ndoye,207.0,2025-07-31,2000-10-25,False,p456512,78.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,32.2,0.8,27.0,6.0,0.0,3.0,0.0,3.0,1.0,0.1,0.01,0.11,1.5,27.0,11.0,216.0,122.0,23.0,12.0,38.0,24.0,,,,,,,0.12,0.0,0.01,0.13,1.73,1.15,103.0,72.0,21.0,5.0,21.0,5.0,230.0,75.0,1.15,0.0,3.46,Nottingham Forest,1.0,25-26,2025-08-19 17:40:08.025146
299,Leandro Trossard,True,True,100.0,100.0,116216.0,-1.0,1.0,-1.0,1.0,0.0,3.0,0.0,1.5,1.0,Leandro,0.5,20.0,False,,2025-08-10T18:00:05.270079Z,69.0,116216.jpg,1.0,False,Trossard,0.3,False,,a,1.0,3.0,1.0,1786.0,918.0,9929.0,2785.0,0.1,0.1,Trossard,21.0,2023-01-20,1994-12-04,False,p116216,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,21.5,4.0,3.1,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.10,0.00,265.0,125.0,92.0,63.0,225.0,126.0,228.0,114.0,,,,,4.0,,0.17,0.0,0.07,0.24,0.0,0.0,41.0,27.0,334.0,168.0,321.0,166.0,300.0,96.0,0.0,0.0,0.0,Arsenal,2.0,25-26,2025-08-26 16:48:59.320877
300,Ethan Nwaneri,True,True,,,499175.0,-1.0,1.0,-1.0,1.0,0.0,3.0,0.0,1.5,1.0,Ethan,0.5,25.0,False,,,54.0,499175.jpg,1.0,False,Nwaneri,0.2,False,,a,1.0,3.0,1.0,2941.0,1291.0,10439.0,3447.0,0.1,0.2,Nwaneri,241.0,2022-09-17,2007-03-21,False,p499175,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.6,1.8,5.0,1.2,0.0,3.0,1.0,4.0,0.0,0.02,0.01,0.03,0.00,258.0,121.0,253.0,144.0,203.0,117.0,290.0,147.0,4.0,,3.0,,,,0.03,0.0,0.02,0.05,0.0,0.0,213.0,136.0,313.0,155.0,286.0,142.0,342.0,117.0,0.0,0.0,6.92,Arsenal,2.0,25-26,2025-08-26 16:48:59.320877
301,Cristhian Mosquera,True,True,,,500040.0,-1.0,1.0,-1.0,1.0,0.0,2.0,0.0,1.5,1.0,Cristhian,0.5,662.0,False,,,54.0,500040.jpg,1.0,False,Mosquera,0.1,False,,a,1.0,3.0,1.0,565.0,150.0,3422.0,1149.0,0.1,0.2,Mosquera,200.0,2025-07-24,2004-06-27,False,p500040,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.8,0.0,0.0,0.5,0.0,0.0,2.0,2.0,0.0,0.00,0.00,0.00,0.00,271.0,100.0,666.0,231.0,652.0,225.0,319.0,107.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,214.0,30.0,314.0,105.0,287.0,100.0,476.0,179.0,0.0,0.0,6.92,Arsenal,2.0,25-26,2025-08-26 16:48:59.320877
302,Max Dowman,True,True,,,616077.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,2.1,4.0,Max,4.0,700.0,False,,,45.0,616077.jpg,4.0,False,Dowman,0.2,False,,a,1.0,3.0,4.0,15190.0,15190.0,2979.0,2979.0,0.9,0.9,Dowman,241.0,2025-07-22,2009-12-31,False,p616077,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.5,15.0,1.7,0.0,1.0,2.0,3.0,0.0,0.08,0.02,0.10,0.00,322.0,158.0,298.0,159.0,110.0,71.0,271.0,136.0,,,,,,,0.28,0.0,0.07,0.35,0.0,0.0,558.0,309.0,84.0,29.0,92.0,35.0,402.0,135.0,0.0,0.0,10.38,Arsenal,2.0,25-26,2025-08-26 16:48:59.320877
303,Emiliano Martínez Romero,True,True,100.0,100.0,98980.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,Emiliano,1.0,32.0,False,,2025-07-21T10:00:04.758838Z,50.0,98980.jpg,2.0,False,Martínez Romero,1.5,False,,a,2.0,7.0,2.0,41470.0,18962.0,16223.0,8854.0,0.2,0.4,Martinez,10.0,2020-09-16,1992-09-02,False,p98980,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,12.8,0.0,0.0,1.3,0.0,10.0,0.0,0.0,1.0,0.00,0.01,0.01,1.21,204.0,21.0,600.0,73.0,572.0,71.0,283.0,21.0,,,,,,,0.0,1.0,0.01,0.01,1.21,1.0,229.0,9.0,245.0,19.0,172.0,16.0,156.0,21.0,1.0,0.0,0.0,Aston Villa,2.0,25-26,2025-08-26 16:48:59.320877
304,Ian Maatsen,True,True,,,441302.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,1.0,Ian,0.5,39.0,False,,,45.0,441302.jpg,1.0,False,Maatsen,0.7,False,,a,2.0,7.0,1.0,4815.0,1201.0,21788.0,6419.0,0.1,0.2,Maatsen,152.0,2024-06-28,2002-03-10,False,p441302,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.6,15.4,2.0,2.8,3.0,2.0,1.0,4.0,0.0,0.02,0.06,0.08,0.11,220.0,84.0,122.0,35.0,233.0,73.0,240.0,84.0,,,,,,,0.07,0.0,0.21,0.28,0.38,0.0,441.0,114.0,286.0,95.0,250.0,90.0,210.0,78.0,0.0,0.0,13.85,Aston Villa,2.0,25-26,2025-08-26 16:48:59.320877
305,Pau Torres,True,True,,,244954.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,Pau,1.0,41.0,False,,,45.0,244954.jpg,2.0,False,Torres,0.5,False,,a,2.0,7.0,2.0,4925.0,1249.0,10634.0,2945.0,0.2,0.4,Pau,200.0,2023-07-12,1997-01-16,False,p244954,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,5.8,9.0,3.2,1.0,8.0,2.0,3.0,1.0,0.07,0.13,0.20,1.21,177.0,74.0,200.0,58.0,152.0,33.0,218.0,74.0,,,,,,,0.07,0.0,0.13,0.2,1.21,1.0,431.0,111.0,236.0,81.0,165.0,62.0,255.0,92.0,1.0,0.0,3.0,Aston Villa,2.0,25-26,2025-08-26 16:48:59.320877
306,Lamare Bogarde,True,True,,,515597.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Lamare,0.0,44.0,False,,,40.0,515597.jpg,0.0,False,Bogarde,0.3,False,,a,2.0,7.0,0.0,2661.0,819.0,5429.0,2015.0,0.0,0.0,Bogarde,152.0,2021-01-07,2004-01-05,False,p515597,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,2.3,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.11,408.0,154.0,243.0,76.0,232.0,72.0,327.0,112.0,,,,,,,0.0,0.0,0.17,0.17,0.62,0.0,663.0,198.0,416.0,149.0,416.0,149.0,306.0,113.0,0.0,0.0,0.0,Aston Villa,2.0,25-26,2025-08-26 16:48:59.320877
307,Emiliano Buendía Stati,True,True,,,195546.0,0.0,0.0,-1.0,1.0,0.0,3.0,0.5,0.5,1.0,Emiliano,0.5,50.0,False,,,54.0,195546.jpg,1.0,False,Buendía Stati,0.1,False,,a,2.0,7.0,1.0,825.0,331.0,7180.0,1688.0,0.1,0.2,Buendía,10.0,2021-06-10,1996-12-25,False,p195546,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,12.2,9.0,2.2,2.0,0.0,1.0,3.0,0.0,0.20,0.20,0.40,0.28,326.0,159.0,149.0,95.0,157.0,94.0,260.0,126.0,,,,,,,0.31,0.0,0.31,0.62,0.43,0.0,197.0,127.0,308.0,152.0,280.0,137.0,465.0,157.0,0.0,0.0,4.66,Aston Villa,2.0,25-26,2025-08-26 16:48:59.320877
308,Evann Guessand,True,True,,,485337.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.5,1.0,Evann,0.5,677.0,False,,,65.0,485337.jpg,1.0,False,Guessand,0.1,False,,a,2.0,7.0,1.0,624.0,219.0,2773.0,764.0,0.1,0.2,Guessand,54.0,2025-08-08,2001-07-01,False,p485337,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,1.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0,0.00,0.01,0.01,0.11,301.0,148.0,285.0,152.0,261.0,147.0,322.0,162.0,,,,,,,0.0,0.0,0.06,0.06,0.66,0.0,64.0,46.0,333.0,167.0,319.0,164.0,562.0,220.0,0.0,0.0,12.0,Aston Villa,2.0,25-26,2025-08-26 16:48:59.320877
309,Joe Worrall,True,True,,,208912.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.0,Joe,0.5,199.0,False,,,40.0,208912.jpg,1.0,False,Worrall,0.1,False,,a,3.0,90.0,1.0,611.0,253.0,2272.0,700.0,0.1,0.2,Worrall,241.0,2024-08-23,1997-01-10,False,p208912,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.6,2.0,0.0,1.0,3.0,0.0,0.00,0.00,0.00,0.11,255.0,94.0,347.0,125.0,296.0,96.0,308.0,103.0,,,,,,,0.0,0.0,0.0,0.0,1.41,0.0,602.0,160.0,277.0,87.0,236.0,77.0,448.0,168.0,0.0,0.0,38.57,Burnley,2.0,25-26,2025-08-26 16:48:59.320877
310,Justin Kluivert,True,True,100.0,50.0,222683.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.2,1.0,Justin,0.5,81.0,False,,2025-08-10T22:00:04.480285Z,70.0,222683.jpg,1.0,False,Kluivert,0.6,False,,a,4.0,91.0,1.0,5219.0,4891.0,41281.0,5094.0,0.1,0.1,Kluivert,152.0,2023-07-01,1999-05-05,False,p222683,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.3,7.0,1.8,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.06,701.0,313.0,164.0,102.0,181.0,105.0,270.0,135.0,3.0,,,,1.0,,0.82,0.0,0.08,0.9,0.45,0.0,32.0,19.0,335.0,169.0,322.0,167.0,228.0,76.0,0.0,0.0,0.0,Bournemouth,2.0,25-26,2025-08-26 16:48:59.320877
311,Ryan Christie,True,True,100.0,75.0,158499.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.4,1.0,Ryan,0.5,87.0,False,,2025-08-10T22:00:04.490616Z,50.0,158499.jpg,1.0,False,Christie,0.1,False,,a,4.0,91.0,1.0,291.0,209.0,3005.0,574.0,0.1,0.2,Christie,243.0,2021-08-31,1995-02-22,False,p158499,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.4,13.1,5.0,2.3,1.0,1.0,0.0,2.0,0.0,0.06,0.02,0.08,0.06,279.0,136.0,142.0,90.0,201.0,115.0,257.0,124.0,4.0,,,,,,0.22,0.0,0.08,0.3,0.22,0.0,235.0,149.0,298.0,146.0,267.0,128.0,526.0,188.0,0.0,0.0,7.5,Bournemouth,2.0,25-26,2025-08-26 16:48:59.320877
312,Amine Adli,True,True,,,489888.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,Amine,1.0,697.0,False,,,55.0,489888.jpg,1.0,False,Adli,0.0,False,,a,4.0,91.0,1.0,1212.0,706.0,334.0,246.0,0.2,0.2,Adli,145.0,2025-08-21,2000-05-10,False,p489888,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.4,15.0,2.0,2.7,1.0,2.0,3.0,6.0,0.0,0.00,0.02,0.02,0.06,222.0,101.0,129.0,82.0,257.0,146.0,248.0,120.0,,,,,,,0.0,0.0,0.08,0.08,0.22,0.0,174.0,109.0,263.0,132.0,301.0,150.0,650.0,281.0,0.0,0.0,22.5,Bournemouth,2.0,25-26,2025-08-26 16:48:59.320877
313,Dango Ouattara,True,True,100.0,100.0,533463.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,6.5,13.0,Dango,6.5,83.0,False,,2025-08-14T16:00:05.815568Z,60.0,533463.jpg,13.0,False,Ouattara,0.5,False,,a,5.0,94.0,13.0,42480.0,41439.0,9378.0,6582.0,1.1,2.2,O.Dango,35.0,2025-08-16,2002-02-11,False,p533463,83.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,50.4,3.7,56.0,11.0,5.0,6.0,4.0,15.0,1.0,0.77,0.02,0.79,1.10,41.0,19.0,219.0,129.0,20.0,9.0,40.0,29.0,,,,,,,0.83,0.0,0.02,0.85,1.19,0.0,98.0,65.0,25.0,9.0,2.0,1.0,245.0,82.0,1.08,1.08,16.27,Brentford,2.0,25-26,2025-08-26 16:48:59.320877
314,Kristoffer Ajer,True,True,,,191866.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,Kristoffer,0.5,108.0,False,,,45.0,191866.jpg,1.0,False,Ajer,0.2,False,,a,5.0,94.0,1.0,1517.0,564.0,3619.0,1134.0,0.1,0.2,Ajer,161.0,2021-07-21,1998-04-17,False,p191866,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,0.1,0.0,0.2,1.0,0.0,0.0,1.0,0.0,0.00,0.00,0.00,0.10,318.0,114.0,314.0,113.0,420.0,176.0,334.0,117.0,,,,,,,0.0,0.0,0.0,0.0,1.8,0.0,396.0,84.0,282.0,92.0,245.0,86.0,383.0,139.0,0.0,0.0,18.0,Brentford,2.0,25-26,2025-08-26 16:48:59.320877
315,Mikkel Damsgaard,True,True,,,440089.0,0.0,0.0,-1.0,1.0,0.0,3.0,3.0,2.5,5.0,Mikkel,2.5,121.0,False,,,59.0,440089.jpg,5.0,False,Damsgaard,0.8,False,,a,5.0,94.0,5.0,7546.0,5488.0,30374.0,5161.0,0.4,0.8,Damsgaard,58.0,2022-08-10,2000-07-03,False,p440089,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.8,43.2,14.0,8.5,5.0,7.0,3.0,15.0,1.0,0.06,0.24,0.30,1.19,126.0,45.0,35.0,29.0,119.0,75.0,74.0,46.0,2.0,,3.0,,,,0.06,0.0,0.24,0.3,1.19,0.0,112.0,75.0,147.0,64.0,68.0,26.0,193.0,65.0,1.0,1.0,15.0,Brentford,2.0,25-26,2025-08-26 16:48:59.320877
316,Jack Hinshelwood,True,True,,,532529.0,0.0,0.0,-1.0,1.0,0.0,3.0,0.0,0.5,1.0,Jack,0.5,163.0,False,,,54.0,532529.jpg,1.0,False,Hinshelwood,0.1,False,,a,6.0,36.0,1.0,306.0,116.0,3521.0,779.0,0.1,0.2,Hinshelwood,241.0,2022-12-30,2005-04-11,False,p532529,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.6,1.2,0.0,0.6,0.0,2.0,1.0,3.0,0.0,0.00,0.01,0.01,0.67,275.0,132.0,274.0,149.0,653.0,287.0,312.0,156.0,,,,,,,0.0,0.0,0.02,0.02,1.34,2.0,215.0,137.0,315.0,156.0,288.0,143.0,513.0,181.0,0.0,0.0,6.0,Brighton,2.0,25-26,2025-08-26 16:48:59.320877
317,Wesley Fofana,True,True,100.0,100.0,444463.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,Wesley,0.5,230.0,False,,2025-08-15T10:30:06.840432Z,45.0,444463.jpg,1.0,False,Fofana,0.2,False,,a,7.0,8.0,1.0,2254.0,1004.0,6403.0,1735.0,0.1,0.2,Fofana,73.0,2022-08-31,2000-12-17,False,p444463,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.4,0.4,0.0,0.4,1.0,0.0,1.0,2.0,0.0,0.00,0.00,0.00,0.44,293.0,108.0,302.0,107.0,451.0,192.0,325.0,110.0,,,,,,,0.0,0.0,0.0,0.0,1.89,0.0,442.0,115.0,287.0,96.0,251.0,91.0,363.0,131.0,0.0,0.0,8.57,Chelsea,2.0,25-26,2025-08-26 16:48:59.320877
318,Tosin Adarabioyo,True,True,100.0,100.0,109646.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.5,2.0,Tosin,1.0,232.0,False,,2025-08-18T08:00:05.503139Z,45.0,109646.jpg,2.0,False,Adarabioyo,1.1,False,,a,7.0,8.0,2.0,17361.0,6932.0,33872.0,7520.0,0.2,0.4,Tosin,241.0,2024-07-01,1997-09-24,False,p109646,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.4,1.9,0.0,2.8,6.0,3.0,3.0,9.0,1.0,0.00,0.03,0.03,0.73,131.0,57.0,252.0,81.0,410.0,172.0,238.0,82.0,,,,,,,0.0,0.0,0.03,0.03,0.73,1.0,381.0,75.0,233.0,78.0,163.0,60.0,179.0,67.0,1.0,0.0,9.0,Chelsea,2.0,25-26,2025-08-26 16:48:59.320877
319,Jorrel Hato,True,True,,,551210.0,-1.0,1.0,-1.0,1.0,0.0,2.0,0.5,0.5,0.0,Jorrel,0.0,672.0,False,,,49.0,551210.jpg,0.0,False,Hato,0.3,False,,a,7.0,8.0,0.0,3227.0,1203.0,11716.0,4868.0,0.0,0.0,Hato,152.0,2025-08-03,2006-03-07,False,p551210,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,1.2,1.0,0.0,0.2,1.0,1.0,0.0,1.0,0.0,0.00,0.00,0.00,0.44,320.0,115.0,283.0,100.0,564.0,208.0,336.0,118.0,,,,,,,0.0,0.0,0.0,0.0,1.89,0.0,363.0,63.0,605.0,218.0,605.0,218.0,323.0,118.0,0.0,0.0,4.29,Chelsea,2.0,25-26,2025-08-26 16:48:59.320877
320,Romain Esse,True,True,,,606921.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.5,1.0,Romain,0.5,269.0,False,,,50.0,606921.jpg,1.0,False,Esse,0.2,False,,a,8.0,31.0,1.0,2565.0,777.0,6889.0,2371.0,0.1,0.2,Esse,241.0,2025-01-18,2005-05-13,False,p606921,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.6,0.4,2.0,0.7,0.0,0.0,2.0,2.0,0.0,0.00,0.01,0.01,0.27,274.0,131.0,306.0,162.0,249.0,141.0,307.0,154.0,,,,,,,0.0,0.0,0.04,0.04,1.01,0.0,340.0,216.0,305.0,149.0,277.0,134.0,357.0,123.0,0.0,0.0,7.5,Crystal Palace,2.0,25-26,2025-08-26 16:48:59.320877
321,Odsonne Édouard,True,True,,,199670.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.5,1.0,Odsonne,0.5,285.0,False,,,50.0,199670.jpg,1.0,False,Édouard,0.8,False,,a,8.0,31.0,1.0,8109.0,2358.0,22947.0,8924.0,0.1,0.2,Édouard,73.0,2021-08-31,1998-01-16,False,p199670,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.00,0.00,0.00,0.27,311.0,26.0,605.0,55.0,581.0,54.0,337.0,35.0,,,,,,,0.0,0.0,0.0,0.0,12.15,0.0,250.0,46.0,301.0,33.0,271.0,26.0,197.0,32.0,0.0,0.0,45.0,Crystal Palace,2.0,25-26,2025-08-26 16:48:59.320877
322,Dwight McNeil,True,True,,,433154.0,0.0,0.0,-1.0,1.0,0.0,3.0,0.5,0.5,1.0,Dwight,0.5,300.0,False,,,59.0,433154.jpg,1.0,False,McNeil,0.3,False,,a,9.0,11.0,1.0,1502.0,449.0,15700.0,4406.0,0.1,0.2,McNeil,241.0,2022-07-28,1999-11-22,False,p433154,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.3,8.0,1.8,0.0,0.0,0.0,0.0,0.0,0.24,0.00,0.24,0.95,683.0,302.0,162.0,101.0,171.0,99.0,268.0,133.0,1.0,,,,,,1.14,0.0,0.0,1.14,4.5,0.0,111.0,74.0,327.0,163.0,311.0,159.0,322.0,106.0,0.0,0.0,0.0,Everton,2.0,25-26,2025-08-26 16:48:59.320877
323,Harrison Armstrong,True,True,100.0,100.0,609873.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.5,1.0,Harrison,0.5,305.0,False,,2025-08-10T22:30:04.915445Z,45.0,609873.jpg,1.0,False,Armstrong,0.1,False,,a,9.0,11.0,1.0,1927.0,1140.0,3461.0,1091.0,0.1,0.2,Armstrong,241.0,2024-08-09,2007-01-19,False,p609873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,578.0,232.0,573.0,238.0,541.0,222.0,583.0,235.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,553.0,306.0,295.0,143.0,262.0,123.0,456.0,154.0,0.0,0.0,0.0,Everton,2.0,25-26,2025-08-26 16:48:59.320877
324,Antonee Robinson,True,True,100.0,75.0,169528.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,1.0,Antonee,0.5,316.0,False,,2025-08-22T14:00:07.747640Z,50.0,169528.jpg,1.0,False,Robinson,0.7,False,,a,10.0,54.0,1.0,6101.0,5574.0,36126.0,5033.0,0.1,0.2,Robinson,229.0,2020-08-20,1997-08-08,False,p169528,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.6,16.2,2.0,2.5,1.0,0.0,0.0,1.0,0.0,0.00,0.02,0.02,0.11,249.0,93.0,112.0,30.0,239.0,76.0,253.0,89.0,,,,,,,0.0,0.0,0.06,0.06,0.35,0.0,240.0,35.0,299.0,100.0,268.0,96.0,217.0,81.0,0.0,0.0,3.21,Fulham,2.0,25-26,2025-08-26 16:48:59.320877
