id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 19 prediction
22,31.29949806552117,3.4777220072801303,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,108,100.0,75.0,1.7574980655211716,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,223340,3.0,,-1,1,-2,2,188.5,31,20,,,1,3,2.2,1.7,2,Bukayo,1.7,3.4966591929535724,3.4966591929535724,3.4966591929535724,4.189158483940064,9.0,9,3.0587618350982666,3.834174633026123,2.770570755004883,3.834174633026123,3.056123733520508,2.782006025314331,3.040146827697754,2.770570755004883,3.156651973724365,,,,,,,,,8,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.5,32,22,False,121.0,138,51,626,,2021-10-18T23:00:15.705566Z,63,0,0,,0,,223340.jpg,3.4,0,0,Saka,10.0,False,,a,1,3,Arsenal,258.0,23,13,31,864487,24469,1189820,60273,0.5520193662349413,0.5550252687227892,0.6649457911015975,1.3855576128043487,0.3,5.145067411755758,4.9,Saka,1.0,3.0,0.0,0.1,0.0,0.3,0.0,0.1999999999999999,0.0,0.0999999999999999,0.3,1.6,2.6,0.2888888888888889,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.0,0.0,0.0,0.1,0.4,0.0999999999999999,0.2,0.0999999999999999,0.0,0.7000000000000001,6.62313016014843,1.0,2.355023220056407,1.5,5.39658530379141,3.572194211912202,7.703871083698081,2.7465969639416064,0.2999999999999999,6.62313016014843,32.41392469406128,1,4.110743522644043
23,19.58666150805646,3.2644435846760764,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,2.0,1.0,0.0,0.0,0.0,0.0,118,100.0,100.0,4.686661508056457,3,,,,1.0,1.0,0.0,1.0,0.0,0.0,226597,,,0,0,0,0,24.9,259,77,,,0,2,3.5,3.5,2,Gabriel,3.0,3.8498044584059663,3.8498044584059663,3.8498044584059663,3.302497107054032,6.0,9,2.8361072540283203,3.624983549118042,2.483787298202514,3.624983549118042,2.8875508308410645,2.7142765522003174,2.8992345333099365,2.5065877437591557,3.0425751209259038,,,,,,,,,4,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.2,233,73,False,121.8,136,52,540,,2021-08-04T10:30:07.822243Z,50,0,0,,0,,226597.jpg,4.3,0,0,Magalhães,0.8,False,,a,1,3,Arsenal,26.0,253,74,26,75584,5972,32809,6044,0.6528887169352153,0.7699608916811933,0.6604994214108064,1.4599035528097595,0.6,6.14677586555481,5.2,Gabriel,0.1,0.3,,,,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.03333333333333333,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.6000000000000001,,,,0.1,0.0,0.0,0.0,0.0,0.0,2.892520640593719,,,,6.586341215165639,4.204776847648807,3.631484334792319,2.9863878557664254,2.797315856468888,2.892520640593719,30.733879327774048,0,4.113792896270752
24,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,233963,,,0,0,0,0,0.0,526,200,,,0,2,0.0,0.0,0,Konstantinos,0.0,,,,,,9,2.441819429397583,3.2488131523132324,1.9004076719284055,3.2488131523132324,2.575103282928467,2.0941925048828125,2.3334996700286865,1.965655207633972,2.7622764110565186,,,,,,,,,0,0,,,,,,,,,,0.0,537,200,False,0.0,536,200,0,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,0,0,,0,,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,u,1,3,Arsenal,0.0,505,194,0,0,0,42,0,,,,,0.0,5.854656431410047,0.0,Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34595394134521,0,3.7753734588623047
25,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,242166,,,0,0,0,0,0.0,530,210,,,0,3,0.0,0.0,0,Mattéo,0.0,,,,,,9,2.36444354057312,2.650022506713867,1.95337176322937,2.650022506713867,2.389766216278076,2.06836462020874,2.138209104537964,1.9804904460906985,2.4799482822418213,,,,,,,,,0,0,,,,,,,,,,0.0,541,208,False,0.0,540,208,0,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.0,False,,u,1,3,Arsenal,0.0,509,202,0,0,0,116,3,,,,,0.0,5.287018881903753,0.0,Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.79158496856689,0,3.11694598197937
26,9.352110251342742,2.338027562835685,1,0.0,0.0,,,,,,1.0,0.0,0,0.0,0.0,,,,,,0.0,0.0,26,100.0,100.0,0.7811102513427429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444145,,,0,0,-3,3,39.5,204,121,,,0,3,2.2,2.2,1,Gabriel Teodoro,1.7,2.224638753272605,2.224638753272605,2.224638753272605,1.8855,4.0,9,2.1349501609802246,2.5888330936431885,1.8623749017715452,2.5888330936431885,2.1062862873077397,1.9269307851791384,2.0024285316467285,1.898696780204773,2.1964685916900635,,,,,,,,,3,0,0.0,0.0,,,,,,0.0,0.0,9.8,302,137,False,12.4,355,150,158,,2021-10-14T14:00:10.630388Z,52,0,0,,0,,444145.jpg,2.2,0,0,Martinelli Silva,0.2,False,,a,1,3,Arsenal,46.0,200,105,9,9819,306,29592,657,0.44962068516070863,0.4278151448601163,0.36259615384615385,1.0252929116729532,0.3,4.266681831616622,1.7,Martinelli,0.1,0.3,0.1,0.0,,,,,,0.0,0.0,0.3,0.4,0.1,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.5,0.1,0.0,,,,,,0.1999999999999999,0.0,1.0,3.0725317930340124,2.055023220056407,,,,,,2.771,1.0,22.186745524406437,0,2.880943298339844
27,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,462424,,,0,0,0,0,0.0,544,202,,,0,2,0.0,0.0,0,William,0.0,,,,,,9,2.441819429397583,3.2488131523132324,1.9004076719284055,3.2488131523132324,2.575103282928467,2.0941925048828125,2.3334996700286865,1.965655207633972,2.7622764110565186,,,,,,,,,0,0,,,,,,,,,,0.0,555,202,False,0.0,554,202,0,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.0,False,,u,1,3,Arsenal,0.0,525,196,0,0,0,168,0,,,,,0.0,5.854656431410047,0.0,Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34595394134521,0,3.7753734588623047
67,19.9677717593992,2.8525388227713147,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,133,75.0,100.0,5.4677717593992,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,198869,,,0,0,-1,1,54.8,166,38,,,0,2,2.8,3.8,2,Ben,3.3,3.398421988938835,3.398421988938835,3.398421988938835,3.682497107054032,7.0,9,2.783955335617065,3.662262201309204,2.41007399559021,3.662262201309204,2.7877111434936523,2.704107522964477,2.802391529083252,2.496418237686157,2.903749465942383,,,,,,,,,6,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.6,197,59,False,120.6,139,53,630,Illness - 75% chance of playing,2021-10-26T22:00:11.817982Z,44,0,0,,0,,198869.jpg,3.6,0,0,White,12.2,False,,d,1,3,Arsenal,30.0,238,68,25,495050,14586,1270903,42967,0.6483042779025715,0.7723686338497352,0.8369311606940981,1.3598945259415558,0.7,6.860355734825133,5.7,White,0.1,0.3,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.30000000000000004,0.042857142857142864,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,0.0,,,0.0,0.0,0.0,0.0,0.2,0.0,2.892520640593719,2.09012717213605,,,3.28634121516564,4.204776847648807,3.331484334792319,3.9863878557664254,3.997315856468888,2.892520640593719,30.18556523323059,1,3.972633600234986
466,11.605551256713715,2.321110251342743,0,0.0,0.0,,,0.0,0.0,,,0.0,0,0.0,0.0,,,0.0,0.0,,,0.0,20,,,3.9055512567137134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437626,,,0,0,-2,2,23.5,265,80,,,0,2,1.2,1.2,2,Nuno,0.7,1.936529562545953,1.936529562545953,1.936529562545953,2.1975068801979067,5.0,9,2.3178868293762207,3.012324810028076,1.960959315299988,3.012324810028076,2.300809621810913,1.992517352104187,2.0699682235717773,1.9744807481765747,2.416847944259644,,,,,,,,,1,0,0.0,0.0,,,0.0,0.0,,,0.0,10.4,295,100,False,33.8,314,122,137,,,43,0,0,,0,,437626.jpg,1.0,0,0,Varela Tavares,0.2,False,,a,1,3,Arsenal,47.0,195,46,5,10913,2824,21361,671,0.5397930817076146,0.4503557122199891,0.5110481116739318,1.119338758176199,0.2,5.6629487248354184,1.2,Tavares,0.5,1.5,0.0,0.0,,,0.0,0.0,,,0.5,0.2,0.7,0.13999999999999999,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,0.0,0.0,,,0.0,0.0,,,0.2,5.59252064059372,1.0,1.0,,,0.0,1.0,,,5.59252064059372,24.350679516792297,1,3.292559862136841
478,13.662220502685486,1.7077775628356855,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,78,,,1.5622205026854858,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,437742,,,-1,1,-2,2,103.5,95,61,,,0,3,2.5,2.5,2,Albert,2.0,1.6742334301214832,1.6742334301214832,1.6742334301214832,1.3539454248180072,8.0,9,2.30427360534668,2.5185563564300537,2.0688600540161133,2.5185563564300537,2.317258358001709,2.183438777923584,2.2684361934661865,2.1552047729492188,2.375291585922241,,,,,,,,,6,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,23.5,173,83,False,95.0,186,68,485,,,48,0,0,,0,,437742.jpg,1.6,0,0,Sambi Lokonga,0.2,False,,a,1,3,Arsenal,36.0,224,116,13,13494,875,20845,935,0.3557869922574345,0.348798631275309,0.2820719635037515,0.779490245305251,0.4,4.899434596300125,2.7,Sambi Lokonga,0.2,0.6000000000000001,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.0625,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.5,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,2.5231301601484297,2.5725317930340124,1.5550232200564071,,2.49658530379141,1.0,0.0,2.2465969639416064,1.0,2.5231301601484297,23.5172860622406,3,2.8074100017547607
530,3.2,1.6,0,,0.0,,,,,,,,0,,0.0,,,,,,,,2,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232223,,,0,0,-2,2,3.7,342,50,,,0,4,0.5,0.5,0,Folarin,0.0,1.6,1.6,1.6,,2.0,9,1.7268483638763428,2.3556582927703857,1.417391061782837,2.3556582927703857,1.743239402770996,1.3951042890548706,1.538172483444214,1.3951042890548706,1.8294823169708248,,,,,,,,,1,0,,0.0,,,,,,,,1.9,383,52,False,4.2,391,51,69,,,48,0,0,,0,,232223.jpg,1.0,0,0,Balogun,0.4,False,,a,1,3,Arsenal,17.0,281,51,2,47631,1739,56237,2149,0.33333333333333337,0.33333333333333337,,0.7302967433402215,0.0,3.86345515648524,0.4,Balogun,0.0,0.0,,0.0,,,,,,,,0.3,0.3,0.15,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2,,0.0,,,,,,,,,,1.0,,,,,,,,18.54458475112915,0,2.787925958633423
531,1.1952775628356858,1.1952775628356858,0,,,,,,,,,,0,,,,,,,,,,4,0.0,0.0,0.1952775628356857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200641,,,0,0,0,0,11.6,314,157,,,0,3,0.0,0.0,0,Reiss,0.0,1.2725317930340123,1.2725317930340123,1.2725317930340123,,1.0,9,1.6193392276763916,1.9419713020324707,1.4053727388381958,1.9419713020324707,1.632323980331421,1.4113199710845947,1.5284661054611206,1.3830859661102295,1.7225059270858765,,,,,,,,,1,0,,,,,,,,,,3.6,361,162,False,4.0,394,174,19,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,0,0,,0,,200641.jpg,1.0,0,0,Nelson,0.0,False,,u,1,3,Arsenal,20.0,272,141,1,468,0,1025,14,0.23905551256713714,0.2545063586068025,,0.5345443764961739,0.0,3.406522250175476,0.2,Nelson,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,1.3,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,,,,,,,,,,,,,,,,,,17.03261125087738,0,2.4462547302246094
532,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,463748,,,0,0,0,0,0.0,441,30,,,0,1,0.5,0.5,0,Karl,0.0,,,,,,9,3.0148277282714844,3.512204885482788,2.500892877578736,3.512204885482788,3.0718202590942383,2.8631134033203125,2.96244215965271,2.609842300415039,3.25899338722229,,,,,,,,,0,0,,,,,,,,,,0.0,463,51,False,0.0,460,51,0,,,40,0,0,,0,,463748.jpg,0.0,0,0,Hein,0.6,False,,a,1,3,Arsenal,0.0,403,26,0,43508,1669,17316,1095,,,,,0.0,7.832464039325714,0.0,Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.329856157302856,0,4.023514270782471
558,18.2669429398498,2.6095632771214,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,81,75.0,,1.3669429398498,3,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,184029,2.0,,0,0,0,0,116.8,80,53,1.0,,1,3,1.9,2.5,1,Martin,2.0,2.6784210427595267,2.6784210427595267,2.6784210427595267,2.785998244733822,7.0,9,2.562838315963745,3.070004463195801,2.32275652885437,3.070004463195801,2.634334087371826,2.4658327102661133,2.6093409061431885,2.3867149353027344,2.6923670768737797,,,,,,,,,7,1,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,177,86,False,81.0,220,85,490,Knock - 75% chance of playing,2021-10-26T22:00:12.217014Z,55,0,0,,0,,184029.jpg,3.3,0,0,Ødegaard,2.2,False,,d,1,3,Arsenal,32.0,236,124,23,339895,2806,199518,42602,0.4744660503857091,0.48698564413809575,0.5065451354061494,1.1127215201151537,0.4,4.93362418088046,4.2,Ødegaard,0.3,0.8999999999999999,,,0.0,0.1,0.1,0.0999999999999999,0.0,0.0,0.0,0.2,0.5,0.07142857142857142,,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.0,,,0.0,0.0,0.1,0.0,0.0,0.0,0.1,1.5,,,2.0223707718561656,2.79658530379141,6.101194211912202,1.6328710836980798,2.2465969639416064,2.449328964117222,1.5,27.13493299484253,1,3.320739507675171
559,21.686661508056456,3.614443584676076,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,0.0,2.0,0.0,0.0,0.0,0.0,125,,,4.686661508056457,3,,,,1.0,1.0,0.0,1.0,0.0,0.0,225321,,,0,0,1,-1,0.0,554,56,,,0,1,4.2,4.2,3,Aaron,3.7,4.199804458405967,4.199804458405967,4.199804458405967,4.242497107054032,6.0,9,3.4723987579345703,3.986795663833618,3.107755661010742,3.986795663833618,3.57556414604187,3.1776297092437744,3.587247848510742,3.17425799369812,3.730588436126709,,,,,,,,,4,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.2,282,18,False,111.8,155,18,540,,,46,0,0,,0,,225321.jpg,4.8,0,16,Ramsdale,6.5,False,,a,1,3,Arsenal,0.0,538,53,29,594271,30552,97540,15439,0.7857486053643644,0.9130009692186886,0.9222819797943548,1.6852430109118983,0.8,7.871253334957621,6.3,Ramsdale,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.892520640593719,,,,3.98634121516564,6.204776847648807,4.331484334792319,2.9863878557664254,3.797315856468888,3.892520640593719,36.207765340805054,0,4.408731460571289
572,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,220682,,,0,0,0,0,0.0,421,21,,,0,1,0.5,0.5,0,Arthur,0.0,,,,,,9,3.0148277282714844,3.512204885482788,2.500892877578736,3.512204885482788,3.0718202590942383,2.8631134033203125,2.96244215965271,2.609842300415039,3.25899338722229,,,,,,,,,0,0,,,,,,,,,,0.0,443,42,False,0.0,440,42,0,,,40,0,0,,0,,220682.jpg,0.0,0,0,Okonkwo,0.1,False,,a,1,3,Arsenal,0.0,382,17,0,12240,608,4749,365,,,,,0.0,7.832464039325714,0.0,Okonkwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.329856157302856,0,4.023514270782471
590,16.58666150805646,2.7644435846760764,0,,,,,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,0.0,0.0,99,,,4.686661508056457,3,,,,,1.0,0.0,1.0,0.0,0.0,223723,,,0,0,1,-1,29.9,241,68,,,0,2,3.5,3.5,2,Takehiro,3.0,3.102497107054032,3.102497107054032,3.102497107054032,3.102497107054032,6.0,9,2.632432222366333,3.597264051437378,2.273378610610962,3.597264051437378,2.803654670715332,2.4861764907836914,2.790913343429565,2.398266315460205,2.958678960800171,,,,,,,,,4,0,,,,,0.0,0.0,0.0,0.0,0.0,14.4,254,83,False,81.8,218,88,511,,,46,0,0,,0,,223723.jpg,3.8,0,0,Tomiyasu,3.1,False,,a,1,3,Arsenal,32.0,235,66,23,325303,14808,85803,14926,0.6009659966687123,0.674455892837833,0.674455892837833,1.2889284674097652,0.7,6.401231340740038,5.0,Tomiyasu,0.1,0.3,,,,,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.03333333333333333,,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.6000000000000001,,,,,0.0,0.0,0.0,0.0,0.0,3.1925206405937194,,,,,3.204776847648807,3.331484334792319,2.9863878557664254,2.797315856468888,3.1925206405937194,29.44566416740417,0,3.907635450363159
28,1.88265863496802,1.88265863496802,0,,,,0.0,,,,,,0,,,,0.0,,,,,,13,,,0.8826586349680197,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,79852,,,0,0,0,0,0.0,409,14,,,0,1,-0.5,-0.5,0,Jed,0.0,2.331484334792318,2.331484334792318,2.331484334792318,,1.0,9,2.143706798553467,2.4178671836853027,2.8579001426696777,2.510378122329712,2.207115173339844,2.450488328933716,2.063682794570923,3.5429728031158447,2.994303941726685,,,,,,,,,3,0,,,,0.0,,,,,,0.8,396,28,False,8.2,371,28,90,,,40,0,0,,0,,79852.jpg,1.0,0,1,Steer,3.4,False,,a,2,7,Aston Villa,0.0,369,10,1,279549,1589,107777,5547,0.470664658742005,0.5828710836980795,,0.94132931748401,0.0,6.378057777881622,0.2,Steer,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,,,,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,0.0,,,,0.0,,,,,,,,,,2.331484334792318,,,,,,25.51223111152649,0,2.3238158226013184
29,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,85242,,,0,0,-1,1,0.0,566,230,,,0,3,0.0,0.0,0,Conor,0.0,,,,,,9,1.9804904460906985,2.1978492736816406,2.334737777709961,2.336585998535156,1.8961389064788816,2.36444354057312,1.95337176322937,3.11694598197937,2.650022506713867,,,,,,,,,0,0,,,,,,,,,,0.0,573,228,False,0.0,572,228,0,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-31T07:00:13.054434Z,49,0,0,,0,,85242.jpg,0.0,0,0,Hourihane,0.0,False,,u,2,7,Aston Villa,0.0,554,226,0,398,0,2918,29,,,,,0.0,4.642269003147981,0.0,Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.74711811542511,0,1.9165319204330444
30,36.06126907974416,4.50765863496802,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,183,100.0,100.0,7.061269079744157,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,98980,,,0,0,0,0,0.0,601,67,,,1,1,4.5,4.5,10,Emiliano,5.0,4.664284685100158,4.664284685100158,4.664284685100158,5.583676514067602,8.0,9,3.430804252624512,3.7767586708068848,4.032113075256348,3.889293909072876,2.899430513381958,3.745120286941528,3.430804252624512,4.449618816375732,4.114630222320557,,,,,,,,,12,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.0,186,7,False,221.4,20,6,720,,2021-10-13T23:00:12.628419Z,55,0,0,,1,,98980.jpg,5.1,0,24,Martínez,14.6,False,,a,2,7,Aston Villa,0.0,599,67,41,251813,46029,1639906,15339,0.8195742972669127,0.8480517609273015,1.015213911648655,1.9220721001234697,0.9,6.755551034753973,7.5,Martínez,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.297094312857336,3.2047768476488088,2.986341215165638,3.204776847648808,,5.986341215165638,5.36287181315765,4.730734096210939,1.5413411329464508,10.297094312857336,37.15553069114685,1,3.386956691741944
31,,,0,,,,,,,,,,0,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,108156,,,0,0,0,0,0.0,494,193,,,0,2,0.0,0.0,0,Björn,0.0,,,,,,9,1.965655207633972,2.3931398391723637,2.820969820022583,2.757328510284424,1.8431743383407595,2.441819429397583,1.9004076719284055,3.8508594036102295,3.324299097061157,,,,,,,,,0,0,,,,,,,,,,0.0,507,193,False,0.0,504,192,0,Transferred to Royal Antwerp,2021-06-25T10:09:04.469362Z,45,0,0,,0,,108156.jpg,0.0,0,0,Engels,0.0,False,,u,2,7,Aston Villa,0.0,468,186,0,0,0,49,0,,,,,0.0,5.591382371054755,0.0,Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1612206697464,0,1.8635673522949217
32,6.6536586349680205,1.6634146587420051,1,1.0,,,0.0,0.0,,0.0,,,0,0.0,,,0.0,0.0,,0.0,,,26,100.0,100.0,0.8826586349680197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110504,,,-1,1,-3,3,3.1,348,172,4.0,,0,3,-0.2,-0.2,0,Bertrand,0.3,1.5180485529780503,1.5180485529780503,1.5180485529780503,1.25,4.0,9,1.5110163688659668,1.656396508216858,1.9023165702819824,1.84452486038208,1.4771018028259275,1.747269630432129,1.4746944904327393,2.3956844806671143,2.069901704788208,,,,,,,,,1,0,0.0,,,0.0,0.0,,0.0,,,6.7,335,149,False,10.2,366,158,53,,2021-10-15T10:00:16.381800Z,57,0,0,,0,,110504.jpg,1.8,0,0,Traoré,0.4,False,,a,2,7,Aston Villa,54.0,180,96,7,12156,251,133618,1029,0.2918271331126325,0.2663243075400088,0.21929824561403508,0.6967277309237858,0.1,3.083579184716208,1.2,Traoré,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.2,0.2,0.05,1.2,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,1.0,0.0,,,0.1,0.1,,0.0,,,,1.771,,,1.5,1.5,,1.0,,,17.576401352882385,0,1.49749493598938
34,,,0,,,,,,,,,,0,,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,,122775,,,0,0,0,0,0.0,582,235,,,0,3,-0.5,-0.5,0,Morgan,0.0,,,,,,9,1.9804904460906985,2.1978492736816406,2.334737777709961,2.336585998535156,1.8961389064788816,2.36444354057312,1.95337176322937,3.11694598197937,2.650022506713867,,,,,,,,,0,0,,,,,,,,,,0.0,585,233,False,0.0,584,233,0,,2021-09-23T00:00:09.109242Z,50,0,0,,0,,122775.jpg,0.0,0,0,Sanson,0.0,False,,a,2,7,Aston Villa,0.0,572,231,0,838,78,1314,70,,,,,0.0,4.549423623085022,0.0,Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.74711811542511,0,1.9165319204330444
