id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints_next10,yellow_cards,gameweek 15 prediction
196,21.437269849474102,4.2874539698948215,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,66,75.0,,0.6372698494741037,0,0.0,0.0,0.0,0.0,0.0,219961,1.0,,0,0,0,0,142.1,21,13,1.0,,0,3,2.6,4.5,8,Raphael,4.0,4.336606196853152,4.336606196853152,4.336606196853152,4.336606196853152,5.0,5,5.012449264526367,4.821038722991943,4.753154754638672,3.9825124740600586,4.01389217376709,,,,,3.490736484527588,4.123523712158203,4.105897903442383,3.7509148120880127,12,2,0.0,1.0,0.0,0.0,1.0,42.5,16,11,False,126.4,34,14,426,Hip injury - 75% chance of playing,2021-09-17T23:00:12.441365Z,65,0,0,,0,,219961.jpg,4.0,0,0,Dias Belloli,16.1,False,,d,10,2,Leeds United,156.0,27,15,20,789747,33574,837616,43986,0.6596083030607418,0.6671701841312542,0.6671701841312542,1.6816778043172729,0.6,6.4034235294048605,3.1,Raphinha,1.1,3.3000000000000003,0.2,0.0,0.0999999999999999,0.5,0.3,1.5,2.6,0.52,1.5,2.1,1.4,4.0,1.3000000000000007,7.5,0.3,0.2,0.5,0.0,0.5,6.672531793034013,3.32313016014843,3.122456428252982,5.046596963941607,3.518315638888734,6.672531793034013,41.62225294113159,1,3.5681326389312744
197,4.653361909684462,1.5511206365614874,1,,0.0,1.0,,0.0,0,,0.0,0.0,,0.0,18,,,0.3823619096844622,0,,0.0,0.0,0.0,0.0,221610,,,0,0,0,0,3.6,287,150,,,0,3,1.2,2.2,1,Jamie,1.7,1.4236666666666666,1.4236666666666666,1.4236666666666666,1.4236666666666666,3.0,5,2.4291417598724365,2.2479169368743896,2.227297067642212,2.0414187908172607,2.1213927268981934,,,,,1.6384299993515017,2.059712171554565,1.831779718399048,1.7838101387023926,0,0,,0.0,0.0,,0.0,5.0,289,130,False,6.8,332,145,56,,,45,0,0,,0,,221610.jpg,2.0,0,0,Shackleton,0.2,False,,a,10,2,Leeds United,39.0,141,74,6,12558,568,7165,738,0.34469347479144163,0.31637037037037036,0.31637037037037036,0.7312052803673479,0.4,4.505948199166192,1.3,Shackleton,0.0,0.0,,0.0,0.0,,0.0,0.1,0.1,0.03333333333333333,,2.1,1.4,4.0,1.3000000000000007,0.5,,0.0,0.1,,0.0,1.0,,1.0,2.271,,1.0,20.276766896247864,0,1.8958675861358645
198,1.039263518317132,0.259815879579283,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,39,0.0,0.0,2.039263518317132,0,0.0,0.0,0.0,0.0,0.0,222694,,,0,0,-1,1,10.8,259,83,,,0,2,0.0,0.0,0,Pascal,-0.7,0.3421835523430181,0.3421835523430181,0.3421835523430181,0.3421835523430181,4.0,5,3.029088497161865,2.788227081298828,2.7935712337493896,2.36001205444336,2.499621868133545,,,,,1.6683272123336792,2.437941312789917,1.9877172708511357,1.8986363410949707,10,0,0.0,0.0,0.0,0.0,,9.3,216,66,False,73.6,128,51,296,Suspended until 02 Oct,2021-09-12T22:00:14.949549Z,44,0,0,,0,,222694.jpg,-0.2,1,0,Struijk,0.2,False,,s,10,2,Leeds United,8.0,254,72,-1,3703,64,18658,1393,0.05904906354074613,0.07776898916886775,0.07776898916886775,0.12386236063539208,-0.2,5.344306284731084,-0.2,Struijk,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.5,2.1,1.4,4.0,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,,,0.8925206405937193,1.4898257130119277,1.9863878557664256,-3.0,,23.51494765281677,1,2.051804780960083
199,14.549079397896415,2.9098158795792832,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,101,,,2.549079397896415,0,0.0,0.0,0.0,0.0,0.0,437495,,,0,0,0,0,0.0,565,62,,,0,1,2.2,3.2,4,Illan,2.7,3.106424787412612,3.106424787412612,3.106424787412612,3.106424787412612,5.0,5,4.695661544799805,4.5114264488220215,4.400012969970703,4.164031505584717,4.262266159057617,,,,,3.724278926849365,4.364002227783203,4.112919807434082,3.810598611831665,12,0,0.0,0.0,0.0,0.0,0.0,17.7,109,1,False,177.6,4,1,450,,,50,0,0,,0,,437495.jpg,2.4,0,22,Meslier,3.0,False,,a,10,2,Leeds United,0.0,551,61,12,53541,4444,123711,6134,0.5819631759158567,0.6212849574825224,0.6212849574825224,1.301309221749524,0.5,8.449801778793336,2.4,Meslier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.1,1.4,4.0,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,5.09012717213605,1.8925206405937192,3.4898257130119275,2.986387855766426,2.073262555554937,5.09012717213605,42.24900889396668,0,4.203810691833496
267,10.509815879579284,2.627453969894821,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,38,25.0,,0.509815879579283,0,0.0,0.0,0.0,0.0,0.0,221399,,,0,0,-2,2,114.2,29,19,,,0,3,0.2,1.8,0,Jack,1.3,2.6526247978079383,2.6526247978079383,2.6526247978079383,2.6526247978079383,4.0,5,2.820208787918091,2.5815176963806152,2.747342109680176,2.438429594039917,2.575869560241699,,,,,2.0969409942626958,2.607731580734253,2.2025692462921143,2.107499122619629,10,0,0.0,0.0,0.0,0.0,,17.7,110,57,False,41.6,225,89,315,Illness - 25% chance of playing,2021-09-17T23:00:12.525034Z,58,0,0,,0,,221399.jpg,2.0,0,0,Harrison,2.0,False,,d,10,2,Leeds United,22.0,188,104,8,55159,166,239043,22662,0.4530093051542795,0.4573491030703342,0.4573491030703342,1.0909908786176474,0.2,4.2101576821557405,1.4,Harrison,0.5,1.5,0.1,0.1,0.0999999999999999,0.2,,0.1,0.6,0.15,1.5,2.1,1.4,4.0,1.3000000000000007,0.5,0.0,0.1,0.0,0.0,,,2.5231301601484297,2.922456428252982,2.546596963941606,2.6183156388887343,,24.418914556503296,0,2.2408058643341064
287,7.554907939789642,3.777453969894821,0,0.0,,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,10,,,0.2549079397896415,0,0.0,0.0,0.0,0.0,0.0,200617,,,0,0,0,0,37.0,148,95,,,0,3,0.5,1.5,2,Daniel,1.0,4.06067171456402,4.06067171456402,4.06067171456402,4.06067171456402,2.0,5,4.4102702140808105,4.159151554107666,4.029925346374512,3.2991859912872314,3.4490535259246826,,,,,2.7194502353668213,3.4809155464172363,3.3858602046966557,2.9935927391052246,3,0,0.0,,0.0,0.0,0.0,12.9,170,84,False,15.6,293,118,208,,,60,0,0,,0,,200617.jpg,1.5,0,0,James,0.6,False,,a,10,2,Leeds United,79.0,73,41,6,61894,2525,33939,4625,0.6295756616491368,0.6767786190940033,0.6767786190940033,1.5421391255154933,0.2,5.841228604316711,1.0,James,0.1,0.3,0.0,,0.0,0.0,0.1,0.2,0.30000000000000004,0.15000000000000002,0.6,0.7999999999999999,1.8000000000000005,4.0,1.3000000000000007,1.0,0.2,,0.0,-0.2,0.2,3.5725317930340124,3.5488116360940265,,1.0,0.0,3.5725317930340124,35.04737162590027,0,3.1199662685394287
463,5.139263518317133,1.2848158795792832,0,0.0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,0.0,30,100.0,100.0,2.039263518317132,0,0.0,0.0,0.0,0.0,0.0,443967,,,0,0,-2,2,42.9,133,28,,,0,2,0.2,1.2,1,Héctor Junior,0.7,1.2889775920711766,1.2889775920711766,1.2889775920711766,1.2889775920711766,4.0,5,3.0876965522766118,2.846835136413574,3.0148298740386963,2.4258129596710205,2.565422773361206,,,,,1.7224400043487549,2.565422773361206,2.1384942531585693,1.9527491331100464,10,0,0.0,0.0,,0.0,0.0,11.3,190,56,False,35.0,243,94,284,,2021-08-29T23:00:12.543970Z,48,0,0,,0,,443967.jpg,0.2,0,0,Firpo Adames,0.5,False,,a,10,2,Leeds United,35.0,155,35,1,10365,1329,41666,1798,0.26766997491235067,0.2685369983481618,0.2685369983481618,0.5864355329053454,0.1,5.095959380269051,0.2,Firpo,0.3,0.8999999999999999,0.0,0.0,,0.0,0.3,0.2,0.5,0.125,1.5,2.1,1.4,4.0,1.3000000000000007,1.2000000000000002,0.0,0.0,,0.1,0.1,3.5901271721360497,-1.0,0.0,,1.6732625555549367,3.5901271721360497,24.460605025291443,1,2.140901565551758
490,,,0,,,,,,0,,,,,,0,,,,0,,,,,,223081,,,0,0,0,0,0.0,494,48,,,0,1,-0.5,0.5,0,Kristoffer,0.0,,,,,,5,4.013222217559815,3.787611961364746,3.651815176010132,3.33723783493042,3.417207956314087,,,,,2.543339967727661,3.417207956314087,3.230990171432495,2.7023091316223145,0,0,,,,,,0.0,506,62,False,0.0,500,62,0,,,45,0,0,,0,,223081.jpg,0.0,0,0,Klaesson,0.1,False,,a,10,2,Leeds United,0.0,464,46,0,1915,190,4733,347,,,,,0.0,7.3679092725118,0.0,Klaesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1555917263031,0,3.054649353027344
550,,,0,,,,,,0,,,,,,0,,,,0,,,,,,248937,,,0,0,0,0,0.0,508,61,,,0,4,-0.5,0.5,0,Sam,0.0,,,,,,5,3.207972764968872,2.967111825942993,2.8313145637512207,2.4977405071258545,2.5777103900909424,,,,,2.020936965942383,2.5160298347473145,2.274802923202514,2.267272710800171,0,0,,,,,,0.0,519,62,False,0.0,514,59,0,,,45,0,0,,0,,248937.jpg,0.0,0,0,Greenwood,2.2,False,,a,10,2,Leeds United,0.0,479,56,0,208556,10834,93684,9877,,,,,0.0,5.653365135192871,0.0,Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.44014310836792,0,2.2792506217956543
551,1.1274539698948207,1.1274539698948207,0,,,,,0.0,0,,,,,0.0,4,,,0.1274539698948207,0,,,,,0.0,450070,,,0,0,0,0,2.8,297,157,,,0,3,-0.2,0.8,1,Crysencio,0.3,1.0,1.0,1.0,1.0,1.0,5,2.5947859287261963,2.4135613441467285,2.1807684898376465,1.9068809747695925,1.9868550300598145,,,,,1.4950085878372192,1.9251744747161863,1.6739468574523926,1.660961031913757,0,0,,,,,0.0,0.9,358,161,False,2.4,363,165,23,,,45,0,0,,0,,450070.jpg,1.0,0,0,Summerville,0.1,False,,a,10,2,Leeds United,4.0,284,149,1,5457,616,2801,351,0.2505453266432935,0.2222222222222222,0.2222222222222222,0.5314868983922142,0.1,4.350217236412896,0.2,Summerville,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,1.3000000000000007,0.0,,,,,0.0,1.0,,,,,1.0,19.575977563858032,0,1.7380348443984983
552,,,0,,,,,,0,,,,,,0,75.0,0.0,,0,,,,,,80179,,,0,0,0,0,0.0,459,186,,,0,3,-0.4,0.0,0,Adam,0.0,,,,,,5,3.0472912788391118,2.866066694259644,2.67063307762146,2.396695613861084,2.41702938079834,,,,,1.9828081130981443,2.355348825454712,2.1637613773345947,2.14052677154541,0,0,,,,,,0.0,473,183,False,0.0,465,179,0,Muscle injury - 75% chance of playing,2021-09-12T22:30:17.449004Z,45,0,0,,0,,80179.jpg,0.0,0,0,Forshaw,0.0,False,,d,10,2,Leeds United,0.0,420,170,0,1006,21,755,83,,,,,0.0,5.379637824164496,0.0,Forshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.208370208740234,0,2.1682090759277344
562,,,0,,,,,,0,,,,,,0,,,,0,,,,,,433590,,,0,0,0,0,0.0,403,149,,,0,2,-0.5,0.5,0,Cody,0.0,,,,,,5,3.705718755722046,3.464857339859009,3.3290605545043945,2.807441711425781,2.887411594390869,,,,,1.9679728746414185,2.825731039047241,2.435146808624268,2.335817337036133,0,0,,,,,,0.0,425,151,False,0.0,416,149,0,,,40,0,0,,0,,433590.jpg,0.0,0,0,Drameh,0.1,False,,a,10,2,Leeds United,0.0,354,123,0,3060,279,1533,283,,,,,0.0,7.049688071012497,0.0,Drameh,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.198752284049988,0,2.439594268798828
563,,,0,,,,,,0,,,,,,0,,,,0,,,,,,492373,,,0,0,0,0,0.0,418,161,,,0,2,-0.5,0.5,0,Charlie,0.0,,,,,,5,3.705718755722046,3.464857339859009,3.3290605545043945,2.807441711425781,2.887411594390869,,,,,1.9679728746414185,2.825731039047241,2.435146808624268,2.335817337036133,0,0,,,,,,0.0,440,163,False,0.0,431,161,0,,,40,0,0,,0,,492373.jpg,0.0,0,0,Cresswell,0.4,False,,a,10,2,Leeds United,0.0,369,135,0,28233,1713,9677,1750,,,,,0.0,7.049688071012497,0.0,Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.198752284049988,0,2.439594268798828
576,,,0,,,,,,0,,,,,,0,,,,0,,,,,,464618,,,0,0,0,0,0.0,520,210,,,0,3,-0.5,0.5,0,Liam,0.0,,,,,,5,3.0472912788391118,2.866066694259644,2.67063307762146,2.396695613861084,2.41702938079834,,,,,1.9828081130981443,2.355348825454712,2.1637613773345947,2.14052677154541,0,0,,,,,,0.0,531,207,False,0.0,526,205,0,,,45,0,0,,0,,464618.jpg,0.0,0,0,McCarron,0.0,False,,a,10,2,Leeds United,0.0,493,198,0,812,64,366,89,,,,,0.0,5.379637824164496,0.0,McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.208370208740234,0,2.1682090759277344
577,,,0,,,,,,0,,,,,,0,,,,0,,,,,,462635,,,0,0,0,0,0.0,518,65,,,0,4,-0.5,0.5,0,Joe,0.0,,,,,,5,3.207972764968872,2.967111825942993,2.8313145637512207,2.4977405071258545,2.5777103900909424,,,,,2.020936965942383,2.5160298347473145,2.274802923202514,2.267272710800171,0,0,,,,,,0.0,529,66,False,0.0,524,63,0,,,45,0,0,,0,,462635.jpg,0.0,0,0,Gelhardt,0.3,False,,a,10,2,Leeds United,0.0,491,60,0,31445,2338,11285,1652,,,,,0.0,5.653365135192871,0.0,Gelhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.44014310836792,0,2.2792506217956543
600,,,0,,,,,,0,,,,,,0,,,,0,,,,,,469249,,,0,0,0,0,0.0,521,211,,,0,3,0.6,1.6,0,Nohan,0.0,,,,,,5,3.0472912788391118,2.866066694259644,2.67063307762146,2.396695613861084,2.41702938079834,,,,,1.9828081130981443,2.355348825454712,2.1637613773345947,2.14052677154541,0,0,,,,,,0.0,532,208,False,0.0,527,206,0,,,45,0,0,,0,,469249.jpg,0.0,0,0,Kenneh,0.0,False,,a,10,2,Leeds United,0.0,494,199,0,75,75,7,7,,,,,0.0,5.379637824164496,0.0,Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.208370208740234,0,2.1682090759277344
601,,,0,,,,,,0,,,,,,0,,,,0,,,,,,473342,,,0,0,0,0,0.0,522,212,,,0,3,0.6,1.6,0,Stuart,0.0,,,,,,5,3.0472912788391118,2.866066694259644,2.67063307762146,2.396695613861084,2.41702938079834,,,,,1.9828081130981443,2.355348825454712,2.1637613773345947,2.14052677154541,0,0,,,,,,0.0,533,209,False,0.0,528,207,0,,,45,0,0,,0,,473342.jpg,0.0,0,0,McKinstry,0.0,False,,a,10,2,Leeds United,0.0,495,200,0,106,106,23,23,,,,,0.0,5.379637824164496,0.0,McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.208370208740234,0,2.1682090759277344
221,4.321189880346157,2.160594940173078,0,0.0,,,,0.0,0,0.0,,,,0.0,25,100.0,100.0,0.7211898803461566,2,1.0,0.0,0.0,0.0,1.0,15157,5.0,,0,0,-1,1,46.6,125,79,,,0,3,2.0,1.5,3,James,1.0,2.126583311841104,2.126583311841104,2.126583311841104,2.126583311841104,2.0,5,1.724363923072815,1.5435186624526978,2.3843610286712646,1.787303447723389,1.5435186624526978,,,,,1.665593147277832,1.5164412260055542,2.032118558883667,1.6438043117523191,0,0,0.0,,,,0.0,11.7,187,96,False,46.6,207,81,180,,2021-08-21T15:30:09.087896Z,49,0,0,1.0,0,,15157.jpg,2.5,0,0,Milner,0.1,False,,a,11,14,Liverpool,24.0,180,98,5,2862,387,6997,192,0.4409377428924649,0.4339965942532865,0.4339965942532865,0.9760573017117373,0.2,3.564116808832908,1.0,Milner,0.2,0.6000000000000001,0.0,,,,0.2,0.0,0.2,0.1,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,0.0,0.0,,,,0.0,3.0065696597406,1.2465969639416064,,,,3.0065696597406,17.46417236328125,1,1.6231493949890137
222,11.442379760692312,2.8605949401730784,0,,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,32,100.0,100.0,1.4423797606923132,2,,1.0,0.0,0.0,1.0,56979,6.0,,0,0,0,0,84.4,56,36,5.0,,0,3,2.7,2.2,2,Jordan,1.7,2.838120981912308,2.838120981912308,2.838120981912308,2.838120981912308,4.0,5,2.018458843231201,1.7011834383010864,2.503845453262329,2.117576837539673,1.7011834383010864,,,,,1.529948115348816,1.4097707271575928,2.6357009410858154,1.6925009489059448,1,0,,0.0,0.0,0.0,0.0,15.7,136,70,False,35.2,241,98,277,,2021-08-20T13:00:08.010850Z,50,0,0,,0,,56979.jpg,2.0,0,0,Henderson,0.9,False,,a,11,14,Liverpool,38.0,145,75,8,49555,6133,45371,4090,0.5721189880346157,0.5676241963824615,0.5676241963824615,1.2792969484637895,0.3,3.7964029550552367,1.6,Henderson,0.5,1.5,,0.0,0.0,0.1,0.4,0.5,1.0,0.25,,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,2.5,,0.0,0.3,0.1,0.0999999999999999,3.1065696597405994,,2.4965853037914094,3.9493289641172216,1.8000000000000005,3.1065696597405994,18.982014775276184,1,1.6718460321426392
223,,,0,,,,,,0,,,,,,0,,,,0,,,,,,60706,,,-1,1,-1,1,0.0,425,28,,,0,1,1.0,0.5,0,Adrián,0.0,,,,,,5,2.6776955127716064,2.1792116165161133,3.2177894115448,2.7110376358032227,2.439344644546509,,,,,2.529860258102417,2.157517910003662,3.045090436935425,2.171303033828736,0,0,,,,,,0.0,445,48,False,0.0,437,48,0,,,44,0,0,,0,,60706.jpg,0.0,0,0,San Miguel del Castillo,0.2,False,,a,11,14,Liverpool,0.0,378,25,0,4070,208,9107,628,,,,,0.0,5.7593183083967725,0.0,Adrián,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3410005569458,0,2.2121500968933105
224,20.36951904276925,5.092379760692314,0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,86,,,5.769519042769253,3,1.0,1.0,0.0,1.0,0.0,60914,,,0,0,0,0,21.6,205,60,,,0,2,3.7,3.2,0,Joel,2.7,5.115043024884249,5.115043024884249,5.115043024884249,5.115043024884249,4.0,5,3.782676696777344,3.324582815170288,4.675469398498535,4.221867561340332,3.458646297454834,,,,,3.0588502883911133,2.888869524002075,4.452621936798096,3.4717628955841064,1,0,0.0,0.0,0.0,0.0,,19.1,97,26,False,53.0,185,73,360,,,50,0,0,,0,,60914.jpg,5.0,0,0,Matip,3.7,False,,a,11,14,Liverpool,116.0,48,3,20,368635,13665,147237,22480,1.0184759521384628,1.0230086049768499,1.0230086049768499,2.277381462430425,0.5,7.361422061920166,4.0,Matip,0.0,0.0,0.0,0.0,0.0,0.0,,1.1,1.1,0.275,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,6.6000000000000005,0.1,0.6,0.4000000000000001,0.0,,,3.586387855766425,7.586341215165637,6.197315856468887,3.09012717213605,,36.80711030960083,0,3.4717628955841064
225,12.413379760692314,3.1033449401730784,1,,0.0,0.0,1.0,0.0,1,,0.0,0.0,1.0,0.0,47,0.0,100.0,1.4423797606923132,2,,0.0,0.0,1.0,1.0,61558,,,0,0,-1,1,63.3,86,55,,,0,3,0.0,4.2,3,Thiago,3.7,2.912525363193653,2.912525363193653,2.912525363193653,2.912525363193653,4.0,5,2.6232075691223145,2.2737925052642822,2.8501570224761963,2.6367475986480717,2.2737925052642822,,,,,2.079019069671631,1.973031997680664,3.1033084392547607,2.26511025428772,0,0,,0.0,0.0,0.0,0.0,17.9,106,54,False,54.0,183,72,176,Calf injury - Unknown return date,2021-09-18T18:00:16.653727Z,54,0,0,,0,,61558.jpg,3.0,0,0,Alcántara do Nascimento,0.7,False,,i,11,14,Liverpool,61.0,94,49,12,26538,1255,62617,6320,0.5746935074394589,0.5393565487395653,0.5393565487395653,1.3354670300919316,0.7,4.504189314665617,2.2,Thiago,0.4,1.2000000000000002,,0.0,0.0,0.4,0.0,0.4,0.8,0.2,,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,2.0,,0.0,0.0,0.1,0.3,3.906569659740599,,1.0,1.0,5.743531793034013,3.906569659740599,24.322622299194336,0,2.244455337524414
226,,,0,,,,,,0,,,,,,0,0.0,0.0,,0,,,,,,68312,,,0,0,-1,1,0.0,592,242,,,0,3,0.0,0.0,0,Xherdan,0.0,,,,,,5,1.5909315347671509,1.567061424255371,2.241299629211426,1.6538710594177246,1.567061424255371,,,,,1.5918009281158447,1.4071059226989746,1.9583269357681277,1.619403839111328,0,0,,,,,,0.0,596,242,False,0.0,595,242,0,Transferred to Lyon,2021-08-23T16:30:10.979411Z,59,0,0,,0,,68312.jpg,0.0,0,0,Shaqiri,0.0,False,,u,11,14,Liverpool,0.0,590,242,0,574,0,7024,112,,,,,0.0,2.8467138338897184,0.0,Shaqiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79561161994934,0,1.5987489223480225
227,3.7211898803461567,1.8605949401730784,0,0.0,,,0.0,,0,0.0,,,0.0,,7,,,0.7211898803461566,1,1.0,0.0,0.0,0.0,0.0,81880,,,0,0,-1,1,5.3,279,146,,,0,3,1.3,0.8,0,Alex,0.3,1.6232984819708032,1.6232984819708032,1.6232984819708032,1.6232984819708032,2.0,5,1.0540666580200195,0.873221218585968,1.5329062938690186,1.1170061826705933,0.873221218585968,,,,,0.9952958226203918,0.8233435153961182,1.3618216514587402,0.9735069870948792,0,0,0.0,,,0.0,,1.5,349,157,False,2.0,367,166,68,,,59,0,0,,0,,81880.jpg,2.0,0,0,Oxlade-Chamberlain,0.1,False,,a,11,14,Liverpool,10.0,247,133,4,4506,208,9472,607,0.31535507460560647,0.27513533592725475,0.27513533592725475,0.7659948147142348,0.1,1.7893630064139932,0.7,Chamberlain,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,0.0,0.0,,,0.0,,,2.2465969639416064,,,1.0,,10.55724173784256,0,0.952852189540863
228,8.5,2.833333333333333,0,0.0,0.0,0.0,,,2,2.0,0.0,0.0,,,38,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,92217,,,0,0,-2,2,27.5,183,28,,,0,4,0.7,0.0,0,Roberto,0.3,2.833333333333333,2.833333333333333,2.833333333333333,2.833333333333333,3.0,5,2.207045793533325,1.8719654083251955,3.40771222114563,2.24067497253418,1.8719654083251955,,,,,1.653045892715454,1.6808537244796753,2.8060379028320312,1.8075346946716309,1,1,1.0,0.0,0.0,,,10.5,199,32,False,47.4,204,21,80,Hamstring injury - 50% chance of playing,2021-08-28T22:30:15.413004Z,88,0,0,4.0,0,,92217.jpg,3.0,0,0,Firmino,2.1,False,,d,11,14,Liverpool,30.0,168,40,9,88335,289,440445,8082,0.3219696969696969,0.3219696969696969,0.3219696969696969,0.9551164718229261,0.0,2.43127474730665,1.0,Firmino,0.1,0.3,0.1,0.0,0.0,,,0.8,0.9,0.3,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,3.2,0.6,0.2,0.0,,,,5.7,1.8000000000000005,1.0,,,21.395217776298523,0,1.848381757736206
229,27.98289880346157,5.596579760692313,1,0.0,0.0,0.0,0.0,1.0,4,1.0,0.0,0.0,0.0,3.0,142,,,7.211898803461566,4,1.0,1.0,0.0,1.0,1.0,97032,,,0,0,0,0,55.6,102,21,,,1,2,7.7,7.2,12,Virgil,6.7,5.651490147699879,5.651490147699879,5.651490147699879,5.651490147699879,5.0,5,3.6664516925811768,3.189281463623047,4.947760105133057,4.2973737716674805,3.342421531677246,,,,,2.923548936843872,2.753568172454834,4.528128147125244,3.336461544036865,1,0,0.0,0.0,0.0,0.0,0.0,24.7,67,10,True,105.6,57,16,450,,,65,0,0,,0,,97032.jpg,6.6,0,0,van Dijk,15.8,False,,a,11,14,Liverpool,86.0,66,8,33,402803,86169,324621,11867,0.8610122708757404,0.8694600227230583,0.8694600227230583,2.1951591853191186,1.0,5.587916447566106,5.1,van Dijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,6.0,0.1,0.5,0.0999999999999999,0.2,0.0999999999999999,7.997278638962396,4.586387855766425,6.986341215165638,4.397315856468886,4.29012717213605,7.997278638962396,36.32145690917969,0,3.336461544036865
