id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints_next10,yellow_cards,gameweek 14 prediction
230,30.87075099644462,7.717687749111155,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,55,,,1.3997509964446213,3,1.0,1.0,0.0,1.0,110979,,,0,0,-1,1,111.2,24,15,,,0,3,7.5,7.5,8,Sadio,7.0,,,,,4.0,4,4.7026896476745605,3.74727725982666,6.252455234527588,5.1521077156066895,,,,4.414344310760498,4.1005072593688965,3.89923882484436,6.10004472732544,4.249236583709717,1,2,0.0,1.0,0.0,1.0,57.9,3,2,False,107.2,28,12,360,,,119,0,0,3.0,0,,110979.jpg,6.0,0,0,Mané,2.7,False,,a,11,14,Liverpool,361.0,1,1,24,61942,16013,201517,22002,0.6485451890009374,,,2.237245909572194,0.6,3.933234114606841,2.0,Mané,0.4,1.2000000000000002,0.2,0.2,0.0,0.0,3.9,4.3,1.075,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,19.5,0.2,1.2,0.5,2.0,12.272531793034013,3.8465969639416064,9.096585303791407,5.720328964117222,12.272531793034013,46.80548596382141,0,4.187584400177002
231,19.599003985778484,4.899750996444621,0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,2.0,105,,,5.599003985778485,3,1.0,1.0,0.0,1.0,116535,,,0,0,0,0,0.0,586,64,,,1,1,6.8,6.8,9,Alisson,6.3,,,,,4.0,4,4.150601387023926,3.1429896354675293,4.166851043701172,3.969547271728516,,,,3.7376887798309326,3.469746828079224,3.036952018737793,4.364302158355713,3.7271628379821777,1,0,0.0,0.0,0.0,0.0,11.5,141,5,False,115.2,21,4,360,,,60,0,0,,0,,116535.jpg,6.5,0,12,Ramses Becker,7.3,False,,a,11,14,Liverpool,0.0,584,64,26,167010,40433,160659,23425,0.8166251660741035,,,2.000314967997126,1.0,6.1805444558461495,4.3,Alisson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.0,0.0,0.0,0.0,0.0,6.09012717213605,3.986387855766426,5.986341215165638,3.797315856468887,6.09012717213605,37.0832667350769,0,3.317424774169922
232,6.549813247333466,2.1832710824444885,0,0.0,,0.0,0.0,0,0.0,,0.0,0.0,44,100.0,100.0,1.049813247333466,1,0.0,0.0,0.0,1.0,116643,,,0,0,-1,1,14.6,201,112,4.0,,0,3,3.5,3.5,7,Fabio Henrique,3.0,,,,,3.0,4,1.6915103197097778,1.371530055999756,2.042397975921631,1.7452292442321775,,,,1.6939173936843872,1.5285300016403198,1.2712149620056152,1.945301413536072,1.4737553596496582,1,1,0.0,,0.0,1.0,14.7,106,58,False,58.2,132,50,209,,2021-08-21T00:00:09.307804Z,54,0,0,,0,,116643.jpg,3.3,0,0,Tavares,0.8,False,,a,11,14,Liverpool,74.0,63,36,10,29303,13819,46820,4465,0.4043094597119423,,,0.9395302825070828,0.6,2.944398941817107,1.9,Fabinho,0.0,0.0,0.0,,0.0,0.0,0.3,0.3,0.0999999999999999,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,1.5,0.0,,0.1,0.1999999999999999,2.2725317930340125,1.0,,2.9493289641172216,2.2725317930340125,15.899754285812378,1,1.1363675594329834
233,35.261750996444626,8.815437749111156,2,2.0,0.0,0.0,0.0,6,3.0,0.0,3.0,0.0,109,,,1.3997509964446213,3,1.0,1.0,0.0,1.0,118748,,,0,0,0,0,160.8,4,2,2.0,,1,3,7.5,7.5,8,Mohamed,7.0,,,,,4.0,4,6.949919700622559,5.691232681274414,6.5179123878479,6.459781169891357,,,,6.463675022125244,6.250940799713135,5.3199310302734375,7.033230304718018,6.597569465637207,1,3,1.0,0.0,1.0,1.0,60.5,1,1,True,170.8,2,1,360,,,125,0,0,2.0,0,,118748.jpg,9.5,0,0,Salah,54.6,False,,a,11,14,Liverpool,273.0,3,2,38,827094,143668,613025,80632,0.7052350199288925,,,2.4933823246097493,0.6,5.073258628845215,3.0,Salah,2.1,6.300000000000001,1.2,0.1,0.1999999999999999,0.6000000000000001,2.5,4.6,1.15,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,12.02,0.2,0.3,1.2,0.8,8.072531793034013,11.388596963941604,4.29658530379141,12.04932896411722,8.072531793034013,63.41573286056519,0,6.131540298461914
234,10.199501992889244,5.099750996444621,0,,,0.0,0.0,1,,,0.0,1.0,42,100.0,100.0,2.7995019928892426,1,,,0.0,1.0,122798,1.0,,0,0,0,0,103.5,27,7,,,0,2,3.5,3.5,7,Andrew,3.0,,,,,2.0,4,3.387763977050781,2.621236562728882,3.737694025039673,3.33636474609375,,,,3.268359661102295,2.8033905029296875,2.328154802322388,3.9271607398986816,2.8502235412597656,1,0,,,0.0,0.0,15.8,100,25,False,34.6,210,84,175,,2021-08-08T18:30:05.747237Z,70,0,0,,0,,122798.jpg,4.5,0,0,Robertson,1.5,False,,a,11,14,Liverpool,19.0,178,40,9,76605,15207,86340,9468,0.7285358566349459,,,1.927524697849473,0.4,4.395282745361328,1.3,Robertson,0.8,2.4000000000000004,,,0.5,0.3,0.0,0.8,0.4,,,0.7999999999999998,1.3000000000000005,0.0,,,0.0,0.0,4.9901271721360505,,,5.297315856468886,4.9901271721360505,30.766979217529297,0,2.5066306591033936
235,,,0,,,,,0,,,,,0,,,,0,,,,,152760,,,0,0,-1,1,0.0,524,65,,,0,4,0.5,0.5,0,Divock,0.0,,,,,,4,1.8982075452804563,1.5106489658355713,2.1239147186279297,1.7242071628570557,,,,1.900614619255066,1.7948671579360962,1.281252145767212,2.092256546020508,1.6317553520202637,0,0,,,,,0.0,531,66,False,0.0,527,63,0,,,49,0,0,,0,,152760.jpg,0.0,0,0,Origi,1.1,False,,a,11,14,Liverpool,0.0,498,60,0,42320,10501,66959,10139,,,,,0.0,3.5028100257017174,0.0,Origi,,,,,,,,,,,,,,,,,,,,,,,,17.163769125938416,0,1.2060449123382568
236,,,0,,,,,0,,,,,0,100.0,25.0,,0,,,,,157882,,,-1,1,-3,3,0.0,555,225,,,0,3,0.5,0.1,0,Takumi,0.0,,,,,,4,1.7500392198562622,1.500882863998413,2.0412356853485107,1.6873257160186768,,,,1.7524462938308716,1.646699070930481,1.3409273624420166,1.9440890550613403,1.5948736667633057,0,0,,,,,0.0,558,222,False,0.0,554,221,0,,2021-09-08T10:00:09.548644Z,52,0,0,,0,,157882.jpg,0.0,0,0,Minamino,0.1,False,,a,11,14,Liverpool,0.0,540,218,0,1454,66,8354,723,,,,,0.0,3.177738281396719,0.0,Minamino,,,,,,,,,,,,,,,,,,,,,,,,16.52423906326294,0,1.2657201290130615
237,32.741003985778484,8.185250996444621,2,0.0,1.0,0.0,1.0,8,0.0,3.0,2.0,3.0,136,,,5.599003985778485,3,1.0,1.0,0.0,1.0,169187,2.0,,0,0,0,0,292.4,1,1,1.0,,2,2,9.8,9.8,12,Trent,9.3,,,,,4.0,4,5.649982929229736,4.664901256561279,5.347397804260254,5.289236545562744,,,,5.2370710372924805,5.024336814880371,4.514987468719482,5.825771331787109,5.164051532745361,1,0,0.0,0.0,0.0,0.0,51.7,4,1,True,135.8,5,1,360,,,75,0,0,,0,,169187.jpg,8.5,0,0,Alexander-Arnold,35.3,False,,a,11,14,Liverpool,88.0,52,5,34,718804,188575,523618,80105,1.0913667995259495,,,2.988831073062905,1.2,6.868426132202148,4.5,Alexander-Arnold,2.4,7.199999999999999,0.2,1.2,0.4000000000000001,0.5999999999999999,0.4,2.8,0.7,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,2.4000000000000004,0.1,0.0,0.1,0.2,9.86112717213605,4.186387855766426,11.357341215165638,7.597315856468886,9.86112717213605,51.51319599151611,0,4.795459270477295
238,2.399750996444621,2.399750996444621,0,,0.0,,,0,,0.0,,,3,,,1.3997509964446213,0,,0.0,0.0,0.0,171287,,,0,0,-1,1,0.0,525,195,,,0,2,0.8,0.8,0,Joseph,0.3,,,,,1.0,4,1.838956952095032,1.016466736793518,1.719355821609497,1.272649168968201,,,,1.84136426448822,1.6759763956069946,0.9352760314941406,1.973366141319275,1.1205569505691528,0,0,,0.0,,,0.0,532,194,False,0.0,528,195,1,,,49,0,0,,0,,171287.jpg,1.0,0,0,Gomez,0.6,False,,a,11,14,Liverpool,0.0,499,187,1,9730,1504,35403,3931,0.4897451013152287,,,1.0840969951462331,0.1,2.8968156600485044,0.2,Gomez,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.0,,0.0,,,,,1.0,,,14.194396734237673,0,0.8004282712936401
239,6.649813247333466,2.2166044157778217,0,0.0,0.0,,0.0,0,0.0,0.0,,0.0,27,,,1.049813247333466,2,1.0,1.0,0.0,0.0,175592,,,0,0,0,0,21.0,176,102,,,0,3,1.8,1.8,1,Naby,1.3,,,,,3.0,4,1.8578165769577024,1.537835955619812,2.183099269866944,1.7921538352966309,,,,1.860223650932312,1.6948362588882446,1.460321307182312,1.9922257661819456,1.640061616897583,0,0,0.0,0.0,,0.0,4.7,263,118,False,18.8,256,102,163,,,50,0,0,,0,,175592.jpg,2.3,0,0,Keita,0.2,False,,a,11,14,Liverpool,7.0,244,129,7,12784,1218,15284,2404,0.4433208831555643,,,0.9912956305810834,0.3,3.468809628486633,1.4,Keita,0.2,0.6000000000000001,0.2,0.0,,0.0,0.0,0.2,0.0666666666666666,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.0,0.0,0.0,,0.0,1.0,2.8465969639416064,2.4965853037914094,,1.0,17.344048142433167,0,1.3254739046096802
240,20.19975099644462,5.049937749111155,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,,,1.3997509964446213,3,1.0,1.0,0.0,1.0,194634,,,1,-1,2,-2,97.4,31,21,,,0,3,4.5,4.5,3,Diogo,4.0,,,,,4.0,4,5.1846113204956055,4.47511625289917,6.132604122161865,5.532343864440918,,,,4.771698951721191,4.558964729309082,4.429179191589356,5.876959323883057,4.856781005859375,0,2,1.0,1.0,0.0,0.0,38.6,11,8,False,105.0,31,13,268,,,77,0,0,,0,,194634.jpg,5.0,0,0,Jota,20.9,False,,a,11,14,Liverpool,183.0,8,5,20,1279906,181753,598484,131107,0.655836071313137,,,1.8198712409818905,0.5,6.579266275678362,2.6,Jota,1.6,4.800000000000001,0.0,0.1,0.0,1.5,1.4,3.0,0.75,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,7.0,0.7,0.2,0.2999999999999999,0.1999999999999999,7.7725317930340125,5.746596963941607,3.796585303791409,2.5,7.7725317930340125,50.66035032272339,0,4.8420915603637695
241,,,0,,,,,0,,,,,0,,,,0,,,,,197464,,,0,0,-1,1,0.0,415,165,,,0,2,0.5,0.5,0,Nathaniel,0.0,,,,,,4,2.207908391952514,1.4576843976974487,2.4005815982818604,1.792752027511597,,,,2.210315704345703,2.1045684814453125,1.2282875776290894,2.4019577503204346,1.7002999782562256,0,0,,,,,0.0,431,165,False,0.0,424,165,0,,,44,0,0,,0,,197464.jpg,0.0,0,0,Phillips,0.2,False,,a,11,14,Liverpool,0.0,367,146,0,2417,523,14020,1266,,,,,0.0,4.240326420827345,0.0,Phillips,,,,,,,,,,,,,,,,,,,,,,,,18.65743625164032,0,1.1530803442001345
242,,,0,,,,,0,,,,,0,,,,0,,,,,200720,,,0,0,0,0,0.0,465,45,,,0,1,0.5,0.5,0,Caoimhin,0.0,,,,,,4,2.6431725025177,2.254058361053467,3.0177254676818848,2.4993579387664795,,,,2.7201027870178223,2.614355564117432,2.091339111328125,3.0308523178100586,2.2877984046936035,0,0,,,,,0.0,475,58,False,0.0,469,58,0,,,45,0,0,,0,,200720.jpg,0.0,0,0,Kelleher,0.1,False,,a,11,14,Liverpool,0.0,428,42,0,1644,160,3628,557,,,,,0.0,5.563082165188259,0.0,Kelleher,,,,,,,,,,,,,,,,,,,,,,,,25.033869743347168,0,1.875107288360596
243,,,0,,,,,0,,,,,0,,,,0,,,,,204716,,,0,0,-3,3,0.0,556,201,,,0,2,0.5,0.5,0,Ibrahima,0.0,,,,,,4,2.207908391952514,1.4576843976974487,2.4005815982818604,1.792752027511597,,,,2.210315704345703,2.1045684814453125,1.2282875776290894,2.4019577503204346,1.7002999782562256,0,0,,,,,0.0,559,201,False,0.0,555,201,0,,,52,0,0,,0,,204716.jpg,0.0,0,0,Konaté,1.2,False,,a,11,14,Liverpool,0.0,541,199,0,11036,1517,151436,9965,,,,,0.0,3.5879685099308305,0.0,Konaté,,,,,,,,,,,,,,,,,,,,,,,,18.65743625164032,0,1.1530803442001345
244,,,0,,,,,0,,,,,0,100.0,100.0,,0,,,,,206915,,,0,0,0,0,0.0,549,221,,,0,3,0.5,0.5,0,Curtis,0.0,,,,,,4,1.7500392198562622,1.500882863998413,2.0412356853485107,1.6873257160186768,,,,1.7524462938308716,1.646699070930481,1.3409273624420166,1.9440890550613403,1.5948736667633057,0,0,,,,,0.0,553,218,False,0.0,548,216,0,,2021-08-11T07:00:10.868409Z,50,0,0,,0,,206915.jpg,0.0,0,0,Jones,0.0,False,,a,11,14,Liverpool,0.0,532,214,0,1171,397,1521,277,,,,,0.0,3.304847812652588,0.0,Jones,,,,,,,,,,,,,,,,,,,,,,,,16.52423906326294,0,1.2657201290130615
245,13.770252989333866,4.590084329777955,1,0.0,1.0,0.0,,2,0.0,2.0,0.0,,66,,,4.199252989333864,2,1.0,1.0,0.0,0.0,214285,3.0,,0,0,1,-1,75.9,48,11,,,0,2,4.5,4.5,0,Konstantinos,4.0,,,,,3.0,4,4.162520408630371,3.169692039489746,4.487655162811279,4.210705280303955,,,,3.826364994049072,3.786554098129273,3.0515167713165283,4.49887752532959,3.858625650405884,0,0,0.0,0.0,0.0,,16.6,96,23,False,51.2,151,63,184,,,41,0,0,,0,,214285.jpg,6.0,0,0,Tsimikas,19.5,False,,a,11,14,Liverpool,39.0,110,26,18,987517,48051,1207941,242474,1.119532763360477,,,2.266881071819591,1.0,9.343352027055694,4.4,Tsimikas,0.4,1.2000000000000002,0.1,0.1999999999999999,0.1,,0.1,0.5,0.1666666666666666,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.6000000000000001,0.1,0.0,0.0,,,3.8863878557664258,7.357341215165638,1.3,,38.307743310928345,0,3.2552313804626465
246,,,0,,,,,0,,,,,0,75.0,75.0,,0,,,,,215136,,,0,0,0,0,0.0,379,139,,,0,2,0.4,0.4,0,Neco,0.0,,,,,,4,2.207908391952514,1.4576843976974487,2.4005815982818604,1.792752027511597,,,,2.210315704345703,2.1045684814453125,1.2282875776290894,2.4019577503204346,1.7002999782562256,0,0,,,,,0.0,396,139,False,0.0,388,138,0,Knock - 75% chance of playing,2021-09-06T09:30:12.514875Z,40,0,0,,0,,215136.jpg,0.0,0,0,Williams,0.7,False,,d,11,14,Liverpool,0.0,321,110,0,13210,504,33530,5903,,,,,0.0,4.66435906291008,0.0,N.Williams,,,,,,,,,,,,,,,,,,,,,,,,18.65743625164032,0,1.1530803442001345
247,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,219937,,,0,0,-1,1,0.0,418,168,,,0,2,0.0,0.0,0,Rhys,0.0,,,,,,4,2.207908391952514,1.4576843976974487,2.4005815982818604,1.792752027511597,,,,2.210315704345703,2.1045684814453125,1.2282875776290894,2.4019577503204346,1.7002999782562256,0,0,,,,,0.0,434,168,False,0.0,427,168,0,Joined Swansea City on a season-long loan - Expected back 01 Jul,2021-08-31T17:30:14.206064Z,44,0,0,,0,,219937.jpg,0.0,0,0,Williams,0.0,False,,u,11,14,Liverpool,0.0,373,152,0,468,0,3289,403,,,,,0.0,4.240326420827345,0.0,R.Williams,,,,,,,,,,,,,,,,,,,,,,,,18.65743625164032,0,1.1530803442001345
248,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,152898,,,0,0,0,0,0.0,374,135,,,0,2,0.0,0.0,0,Ben,0.0,,,,,,4,2.207908391952514,1.4576843976974487,2.4005815982818604,1.792752027511597,,,,2.210315704345703,2.1045684814453125,1.2282875776290894,2.4019577503204346,1.7002999782562256,0,0,,,,,0.0,391,135,False,0.0,383,134,0,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-17T07:00:07.417581Z,40,0,0,,0,,152898.jpg,0.0,0,0,Davies,0.2,False,,u,11,14,Liverpool,0.0,316,106,0,1080,0,18575,1248,,,,,0.0,4.66435906291008,0.0,Davies,,,,,,,,,,,,,,,,,,,,,,,,18.65743625164032,0,1.1530803442001345
506,12.799750996444622,3.199937749111156,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,33,0.0,100.0,1.3997509964446213,2,0.0,1.0,0.0,1.0,444884,4.0,,0,0,0,0,80.9,41,29,,,0,3,0.0,3.2,3,Harvey,2.7,,,,,4.0,4,2.943552017211914,2.128053665161133,3.5208356380462646,2.727922916412353,,,,2.7320613861083984,2.542487621307373,2.1304609775543213,3.397597074508667,2.316675901412964,1,0,,0.0,0.0,0.0,18.5,79,44,False,23.2,242,96,249,Ankle injury - Unknown return date,2021-09-12T22:00:15.178405Z,55,0,0,,0,,444884.jpg,2.2,0,0,Elliott,0.2,False,,i,11,14,Liverpool,81.0,56,32,9,32847,4721,27074,13610,0.5818068634747556,,,1.364458040807716,0.5,4.869381601160223,1.6,Elliott,0.3,0.8999999999999999,,0.2,0.0999999999999999,0.0,0.7,1.0,0.25,1.4,0.7000000000000002,0.7999999999999998,1.3000000000000005,3.5,,0.1,0.1999999999999999,0.3999999999999999,4.2725317930340125,,3.596585303791409,3.749328964117221,4.2725317930340125,26.781598806381226,0,2.341951608657837
553,,,0,,,,,0,,,,,0,0.0,0.0,,0,,,,,182436,,,0,0,0,0,0.0,458,182,,,0,3,0.0,0.0,0,Ben,0.0,,,,,,4,1.7500392198562622,1.500882863998413,2.0412356853485107,1.6873257160186768,,,,1.7524462938308716,1.646699070930481,1.3409273624420166,1.9440890550613403,1.5948736667633057,0,0,,,,,0.0,468,178,False,0.0,462,174,0,Joined Hearts on a season-long loan - Expected back 01 Jul,2021-08-23T23:30:16.182158Z,45,0,0,,0,,182436.jpg,0.0,0,0,Woodburn,0.0,False,,u,11,14,Liverpool,0.0,419,163,0,2273,0,2456,185,,,,,0.0,3.6720531251695423,0.0,Woodburn,,,,,,,,,,,,,,,,,,,,,,,,16.52423906326294,0,1.2657201290130615
33,20.22181947522782,5.055454868806955,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,88,,,2.2508194752278228,3,0.0,1.0,1.0,1.0,114283,4.0,,0,0,0,0,175.6,2,1,,,0,3,6.7,6.2,3,Jack,5.7,,,,,4.0,4,4.48502779006958,4.211494445800781,4.453162670135498,4.086187362670898,,,,4.832841396331787,4.345557689666748,4.453162670135498,5.098577976226807,4.813119411468506,1,1,0.0,1.0,0.0,0.0,45.7,5,3,False,103.2,35,15,344,,,80,0,0,,0,,114283.jpg,4.5,0,0,Grealish,20.3,False,,a,12,43,Manchester City,178.0,10,7,18,666984,94932,909098,185571,0.6319318586008694,,,1.787373209857973,0.7,5.638215243816376,2.2,Grealish,1.4,4.199999999999999,0.1,0.1,0.9000000000000001,0.2999999999999998,1.2,2.6,0.6499999999999999,1.3,0.0999999999999998,0.1,0.7999999999999998,6.0,0.2,0.8,0.0,0.1999999999999999,4.3493289641172215,2.5725317930340124,7.20483741803596,6.375837418035959,4.3493289641172215,45.105721950531006,1,4.326590538024902
249,12.352458425683468,4.1174861418944895,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,54,,,6.752458425683468,2,,1.0,0.0,1.0,58621,,,0,0,0,0,17.0,189,55,,,0,2,5.3,4.8,6,Kyle,4.3,,,,,3.0,4,3.6199655532836914,3.230399370193481,2.6480824947357178,2.585343360900879,,,,3.400420904159546,3.230399370193481,2.780522584915161,3.539182424545288,3.452217102050781,0,0,,0.0,0.0,0.0,9.4,174,56,False,32.2,217,86,225,,,55,0,0,,0,,58621.jpg,4.3,0,0,Walker,5.7,False,,a,12,43,Manchester City,45.0,93,21,13,127867,28457,170702,22209,0.7486338439808162,,,1.7557019900724076,0.8,5.777434349060058,2.4,Walker,0.0,0.0,,0.0,0.0,0.0,0.1,0.1,0.0333333333333333,,0.0999999999999998,0.1,0.7999999999999998,0.6000000000000001,,0.0,0.0,0.1,4.397315856468886,,5.619349672143839,1.0,4.397315856468886,31.77588891983032,0,3.289355754852295
250,20.15081947522782,5.037704868806955,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,80,100.0,100.0,2.2508194752278228,3,0.0,1.0,1.0,1.0,59859,2.0,,0,0,-2,2,149.2,5,3,2.0,,0,3,5.7,5.2,3,Ilkay,4.7,,,,,4.0,4,3.990667581558228,3.7171339988708496,3.9588024616241455,3.591827154159546,,,,4.338480949401856,3.851197481155396,3.9588024616241455,4.658428192138672,4.318759441375732,1,1,0.0,0.0,1.0,0.0,40.4,8,6,False,77.8,79,30,338,,2021-08-16T06:30:14.498269Z,73,0,0,5.0,0,,59859.jpg,4.0,0,0,Gündogan,5.3,False,,a,12,43,Manchester City,178.0,9,6,16,186578,30158,418717,43565,0.6900965573708158,,,1.8645382235325392,0.6,5.509086308413989,2.2,Gündogan,1.3,3.9,0.0,0.2,0.4999999999999999,0.6000000000000001,1.2,2.5,0.625,1.3,0.0999999999999998,0.1,0.7999999999999998,6.0,0.1,0.0,0.4,0.7,7.749328964117222,2.7725317930340125,2.50483741803596,7.404837418035959,7.749328964117222,40.21633005142212,1,3.83223032951355
251,1.5627048688069558,1.5627048688069558,0,0.0,,,,0,0.0,,,,4,100.0,75.0,0.5627048688069557,0,0.0,0.0,0.0,0.0,61366,1.0,,0,0,-1,1,11.6,228,123,1.0,,0,3,1.0,0.4,0,Kevin,0.0,,,,,1.0,4,2.0828893184661865,1.2912538051605225,1.0648515224456787,1.2495771646499634,,,,1.3155053853988647,1.270599126815796,1.1972919702529907,1.7099086046218872,1.5765780210494995,0,0,0.0,,,,2.8,298,134,False,9.0,297,127,11,,2021-08-20T13:30:07.311552Z,119,0,0,3.0,0,,61366.jpg,1.0,0,0,De Bruyne,1.4,False,,a,12,43,Manchester City,7.0,247,132,1,58441,12202,165265,7174,0.1313197368745341,,,0.4530055101036661,0.0,1.1931586866619206,0.1,De Bruyne,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.3,0.0999999999999998,0.1,0.7999999999999998,0.0,0.0,,,,,1.0,,,,14.198588371276855,0,1.4401334524154663
252,,,0,,,,,0,,,,,0,75.0,,,0,,,,,97299,,,0,0,-2,2,0.0,558,202,,,0,2,0.8,0.5,0,John,0.0,,,,,,4,2.8578367233276367,1.904014229774475,1.3388028144836426,1.643407106399536,,,,1.8686257600784304,1.9448615312576287,1.530883550643921,2.8601644039154053,2.411166191101074,0,0,,,,,0.0,561,202,False,0.0,557,202,0,Knock - 75% chance of playing,2021-09-15T23:00:10.951044Z,53,0,0,,0,,97299.jpg,0.0,0,0,Stones,4.8,False,,d,12,43,Manchester City,0.0,543,200,0,52907,4886,525141,55374,,,,,0.0,3.893298855367697,0.0,Stones,,,,,,,,,,,,,,,,,,,,,,,,20.63448393344879,0,2.274721622467041
253,6.150819475227824,6.150819475227824,0,0.0,,,,1,1.0,,,,22,0.0,0.0,2.2508194752278228,0,0.0,0.0,0.0,0.0,102826,,,-1,1,-2,2,29.1,142,34,,,0,2,0.0,0.0,0,Benjamin,0.0,,,,,1.0,4,4.43796443939209,3.4521965980529785,3.2247474193573,3.5178959369659424,,,,3.8611631393432617,3.806334972381592,3.357187509536743,4.328521251678467,3.874923229217529,1,0,0.0,,,,4.6,265,93,False,15.2,271,109,78,Suspended by club - Unknown return date,2021-09-01T12:00:08.045744Z,53,0,0,,0,,102826.jpg,3.0,0,0,Mendy,0.5,False,,n,12,43,Manchester City,2.0,286,96,3,15716,211,60901,6201,1.16053197645808,,,2.671745250285475,0.0,7.084680998100425,0.6,Mendy,0.3,0.8999999999999999,0.3,,,,0.0,0.3,0.3,1.3,0.0999999999999998,0.1,0.7999999999999998,0.0,0.0,,,,,4.9901271721360505,,,,37.54880928993225,0,3.687874794006348
254,14.359114606420867,4.786371535473623,1,0.0,0.0,1.0,,0,0.0,0.0,0.0,,58,,,1.688114606420867,0,0.0,0.0,0.0,0.0,103025,3.0,,-1,1,-2,2,82.1,39,27,3.0,,0,3,4.3,3.8,0,Riyad,3.3,,,,,3.0,4,3.701172590255737,3.899959325790405,4.180814743041992,3.8588573932647705,,,,4.453089714050293,3.899959325790405,4.180814743041992,4.762717723846436,3.9525067806243896,1,1,0.0,1.0,0.0,,23.0,52,34,False,73.0,93,36,122,,,88,0,0,2.0,0,,103025.jpg,4.0,0,0,Mahrez,3.7,False,,a,12,43,Manchester City,74.0,64,37,12,150207,7556,490687,76020,0.5439058563038207,,,1.6134855154571466,0.4,4.635629897767847,1.4,Mahrez,0.8,2.4000000000000004,0.0,0.0,0.8,,1.1,1.9,0.6333333333333334,1.3,0.0999999999999998,0.1,0.7999999999999998,5.5,0.4,0.6,0.1,,,4.2725317930340125,4.0,4.671,,40.793543100357056,0,3.9036507606506334
