id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 21 prediction
21,44.09643176163273,4.008766523784794,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,205,100.0,100.0,2.454431761632728,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209289,4.0,,1,-1,3,-3,221.1,35,24,,,1,3,9.5,11.0,8,Emile,10.0,4.042252122373634,4.035913910615486,4.035913910615486,4.468012387242696,11.0,11,,,3.2316157817840576,4.528311252593994,3.9925906658172607,3.67998719215393,3.67998719215393,3.2236759662628174,3.9925906658172607,4.6114702224731445,,3.720458507537842,,,,,,,,13,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.6,29,19,True,262.2,22,11,889,,2021-09-08T10:00:09.013082Z,58,0,0,,0,,209289.jpg,5.2,0,0,Smith Rowe,21.6,False,,a,1,3,Arsenal,224.0,50,30,57,1868290,235953,621417,26682,0.6911666420318611,0.6969400210989025,0.7703469633177061,1.6645496979465866,1.7,6.456101680624074,9.8,Smith Rowe,1.2,3.6,0.4,0.2999999999999999,0.0,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,0.2,1.9,3.0999999999999996,0.2818181818181818,1.3,1.200000000000001,0.5999999999999996,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,9.5,0.1,0.2000000000000001,0.2999999999999998,0.1,0.0,0.2,0.5,0.2,0.0999999999999998,0.1999999999999999,0.0,4.048811636094026,3.9725317930340127,5.201194211912202,4.048811636094026,2.555023220056407,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,2.746596963941605,3.749328964117222,6.5941301601484295,37.44538974761963,0,2.78470230102539
22,38.46743176163272,3.497039251057521,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,135,100.0,100.0,2.454431761632728,5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,223340,3.0,,0,0,-2,2,268.7,16,12,,,1,3,3.2,4.7,3,Bukayo,3.7,3.751840679155437,3.526448962235307,3.526448962235307,3.398146594419253,11.0,11,,,3.013325452804565,4.251155853271484,3.5689234733581543,3.2684834003448486,3.3411126136779785,3.005385637283325,3.5689234733581543,4.334314823150635,,3.4651381969451904,,,,,,,,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.6,26,18,False,157.4,119,42,800,,2021-10-18T23:00:15.705566Z,63,0,0,,0,,223340.jpg,3.6,0,0,Saka,9.6,False,,a,1,3,Arsenal,292.0,28,16,40,953043,12756,1307418,46386,0.5550855954059557,0.595530266532609,0.5393883483205164,1.39325378694309,0.6,5.511058095901731,6.3,Saka,1.4,4.199999999999999,0.0,0.1999999999999999,0.1999999999999999,0.1,0.0,0.3,0.0,0.1999999999999999,0.0,0.0999999999999999,0.3,1.7,3.0999999999999996,0.2818181818181818,1.3,1.200000000000001,0.5999999999999996,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.5,0.0,0.0999999999999998,0.0,0.0,0.1,0.4,0.0999999999999999,0.2,0.0999999999999999,0.0,0.7000000000000001,3.1488116360940266,1.0,4.172194211912201,3.1488116360940266,2.355023220056407,1.5,5.39658530379141,3.572194211912202,7.703871083698081,2.7465969639416064,0.2999999999999999,6.62313016014843,34.71966600418091,1,2.9029030799865723
23,29.84016512474976,3.730020640593719,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6,,3.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,184,100.0,100.0,7.140165124749754,5,,1.0,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,226597,,,1,-1,1,-1,25.8,272,85,,,1,2,6.8,8.3,5,Gabriel,7.3,4.2873562678075885,4.2873562678075885,4.2873562678075885,3.975249548970789,8.0,11,,,2.7994606494903564,4.484285354614258,3.78257155418396,3.4398953914642334,3.5050766468048096,2.822261095046997,3.874335765838623,4.696422576904297,,3.699066400527954,,,,,,,,4,1,,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.1,150,42,False,194.2,74,27,720,,2021-08-04T10:30:07.822243Z,51,0,0,,0,,226597.jpg,5.8,0,0,Magalhães,2.2,False,,a,1,3,Arsenal,92.0,139,26,46,210950,24773,57141,14371,0.731376596194847,0.8406580917269781,0.7794606958766254,1.6516809013407998,1.4,6.981538277046353,9.0,Gabriel,0.1,0.3,,0.0,0.0,,,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.5,0.0625,,1.200000000000001,0.5999999999999996,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,2.4000000000000004,,0.1999999999999999,0.1,,,0.1,0.0,0.0,0.0,0.0,0.0,3.795246544376107,,7.404776847648806,3.795246544376107,,,6.586341215165639,4.204776847648807,3.631484334792319,2.9863878557664254,2.797315856468888,2.892520640593719,35.6058452129364,1,2.502469778060913
24,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,233963,,,0,0,0,0,0.0,535,203,,,0,2,0.0,0.0,0,Konstantinos,0.0,,,,,,11,,,1.9004076719284055,3.463909387588501,2.7003324031829834,2.267910957336426,2.3334996700286865,1.965655207633972,2.8664772510528564,3.8508594036102295,,2.4348695278167725,,,,,,,,0,0,,,,,,,,,,,,0.0,548,203,False,0.0,546,203,0,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,0,0,,0,,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,u,1,3,Arsenal,0.0,516,198,0,0,0,42,0,,,,,0.0,5.694910181893243,0.0,Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.627095818519592,0,1.8431743383407595
25,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,242166,,,0,0,0,0,0.0,539,212,,,0,3,0.0,0.0,0,Mattéo,0.0,,,,,,11,,,1.95337176322937,2.7299959659576416,2.453493595123291,2.134121417999268,2.138209104537964,1.9804904460906985,2.4787685871124268,3.11694598197937,,2.1634840965271,,,,,,,,0,0,,,,,,,,,,,,0.0,551,211,False,0.0,549,210,0,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.0,False,,u,1,3,Arsenal,0.0,520,205,0,0,0,118,0,,,,,0.0,5.121115525563558,0.0,Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.04501986503601,0,1.8961389064788816
26,10.686650800742148,2.1373301601484296,1,0.0,,0.0,0.0,,,,,,1.0,0.0,0,0.0,,0.0,0.0,,,,,,0.0,0.0,30,100.0,100.0,1.115650800742149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444145,,,0,0,-3,3,40.0,231,133,,,0,3,0.2,1.7,1,Gabriel Teodoro,0.7,1.7065058050141018,1.979711002618084,1.979711002618084,1.5903333333333334,5.0,11,,,1.802900791168213,2.4487998485565186,2.1521880626678467,1.9208754301071167,1.9846028089523315,1.8392226696014404,2.261837959289551,2.6609363555908203,,2.0942530632019043,,,,,,,,3,0,0.0,,0.0,0.0,,,,,,0.0,0.0,10.0,317,140,False,13.6,374,159,159,,2021-10-14T14:00:10.630388Z,52,0,0,,0,,444145.jpg,2.0,0,0,Martinelli Silva,0.2,False,,a,1,3,Arsenal,46.0,226,119,10,10710,292,31144,455,0.4110250307977749,0.32817419327194264,0.30583333333333335,0.9372812784324787,0.1,4.032870210134066,1.9,Martinelli,0.1,0.3,0.1,,0.0,0.0,,,,,,0.0,0.0,0.3,0.4,0.08,1.3,1.200000000000001,0.5999999999999996,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.5,0.1,,0.0,0.0,,,,,,0.1999999999999999,0.0,1.0,3.0725317930340124,,1.0,2.055023220056407,,,,,,2.771,1.0,20.970925092697144,0,1.8053081035614011
27,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,462424,,,0,0,0,0,0.0,554,205,,,0,2,0.0,0.0,0,William,0.0,,,,,,11,,,1.9004076719284055,3.463909387588501,2.7003324031829834,2.267910957336426,2.3334996700286865,1.965655207633972,2.8664772510528564,3.8508594036102295,,2.4348695278167725,,,,,,,,0,0,,,,,,,,,,,,0.0,566,205,False,0.0,565,205,0,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.0,False,,u,1,3,Arsenal,0.0,537,200,0,0,0,170,1,,,,,0.0,5.694910181893243,0.0,Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.627095818519592,0,1.8431743383407595
67,28.53268576534348,3.1702984183714973,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2.0,,,0.0,1.0,0.0,1.0,0.0,0.0,180,100.0,100.0,8.032685765343473,5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,198869,,,0,0,-1,1,55.5,188,45,,,0,2,4.8,6.3,8,Ben,5.3,3.887356267807589,3.687664146066306,3.687664146066306,4.05524954897079,9.0,11,,,2.4489095211029053,3.948374509811402,2.933200597763061,2.7977097034454346,2.85180401802063,2.4637701511383057,3.0249648094177246,4.160511493682861,,3.1249923706054688,,,,,,,,6,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,25.4,196,61,False,167.6,104,36,810,,2021-10-26T22:00:11.817982Z,44,0,0,,0,,198869.jpg,4.3,0,0,White,12.0,False,,a,1,3,Arsenal,30.0,263,81,39,572850,23780,1364746,18810,0.7205223678117039,0.8834900608653611,0.9216476247660885,1.511380469330847,1.2,6.819612004540183,8.9,White,0.1,0.3,0.0,0.0,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.30000000000000004,0.03333333333333334,1.3,1.200000000000001,0.5999999999999996,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2,0.0,6.195246544376106,2.09012717213605,3.204776847648807,6.195246544376106,,,3.28634121516564,4.204776847648807,3.331484334792319,3.9863878557664254,3.997315856468888,2.892520640593719,30.006292819976807,1,2.2520556449890137
466,18.547644484156034,2.6496634977365763,0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,60,,,6.247644484156035,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437626,,,0,0,-2,2,39.2,236,66,,,0,2,4.2,5.7,6,Nuno,4.7,2.598757338769772,2.5260958863935263,2.5260958863935263,4.5308480108728775,7.0,11,,,2.0266146659851074,3.247880220413208,2.378619432449341,2.1925764083862305,2.246670722961426,2.090158700942993,2.5826971530914307,3.3310387134552,,2.385973691940308,,,,,,,,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,16.7,271,87,False,52.4,295,117,317,,,43,0,0,,0,,437626.jpg,2.4,0,0,Varela Tavares,0.4,False,,a,1,3,Arsenal,75.0,161,32,17,26183,3572,24957,1580,0.6162008134271107,0.6043621718069238,1.053685583923925,1.2777812029504119,1.1,5.6592752212701845,4.0,Tavares,0.5,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.5,0.3,0.8,0.1142857142857143,1.3,1.200000000000001,0.5999999999999996,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.7999999999999998,0.0,0.0,0.0999999999999999,0.0,,,0.0,0.0,,,0.2,4.795246544376106,1.0,3.204776847648807,4.795246544376106,1.0,,,0.0,1.0,,,5.59252064059372,24.334883451461792,1,1.852653741836548
478,18.3313016014843,1.8331301601484296,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,93,,,2.231301601484298,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,437742,,,0,0,-2,2,108.3,115,72,,,0,3,1.8,3.3,2,Albert,2.3,1.741260166216009,1.8243873288978087,1.8243873288978087,2.1239465944192526,10.0,11,,,2.00136137008667,2.725026845932007,2.364666700363159,2.190345525741577,2.221923828125,2.088120460510254,2.427874803543091,2.9371633529663086,,2.2851321697235107,,,,,,,,6,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.7,179,89,False,108.2,203,75,665,,,48,0,0,,0,,437742.jpg,1.8,0,0,Sambi Lokonga,0.2,False,,a,1,3,Arsenal,60.0,191,104,18,16046,656,23258,828,0.3819021166975895,0.36276253462833524,0.4424888738373443,0.8367056162969605,0.5,4.809934223691623,3.8,Sambi Lokonga,0.2,0.6000000000000001,0.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.7,0.06999999999999999,1.3,1.200000000000001,0.5999999999999996,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,2.5,0.0,0.0,0.2,0.1,,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,2.5488116360940265,2.5725317930340124,2.3011942119122017,2.5488116360940265,1.5550232200564071,,2.49658530379141,1.0,0.0,2.2465969639416064,1.0,2.5231301601484297,23.087684273719788,4,1.8460692167282104
530,3.2,1.6,0,,,,0.0,,,,,,,,0,,,,0.0,,,,,,,,2,100.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232223,,,0,0,-2,2,3.7,357,50,,,0,4,-0.5,1.0,0,Folarin,0.0,1.0,1.6,1.6,,2.0,11,,,1.417391061782837,2.552504301071167,1.8294823169708248,1.4519293308258057,1.538172483444214,1.3951042890548706,1.8828575611114504,2.976813554763794,,1.5915474891662598,,,,,,,,1,0,,,,0.0,,,,,,,,1.9,398,54,False,4.2,408,54,69,,2021-11-17T15:30:15.307723Z,48,0,0,,0,,232223.jpg,1.0,0,0,Balogun,0.3,False,,a,1,3,Arsenal,17.0,298,53,2,50651,879,60934,1399,0.33333333333333337,0.20833333333333334,,0.7302967433402215,0.0,3.7615835169951115,0.4,Balogun,0.0,0.0,,,,0.0,,,,,,,,0.3,0.3,0.15,1.3,1.200000000000001,0.5999999999999996,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,18.055600881576535,0,1.419798493385315
531,1.22313016014843,1.22313016014843,0,,,,,,,,,,,,0,,,,,,,,,,,,4,0.0,0.0,0.2231301601484298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200641,,,0,0,0,0,11.6,324,162,,,0,3,0.0,0.0,0,Reiss,0.0,,1.2725317930340123,1.2725317930340123,,1.0,11,,,1.4053727388381958,2.0219452381134038,1.6960513591766355,1.4647387266159058,1.5284661054611206,1.3830859661102295,1.770717740058899,2.4462547302246094,,1.6031324863433838,,,,,,,,1,0,,,,,,,,,,,,3.6,374,168,False,4.0,409,179,19,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,0,0,,0,,200641.jpg,1.0,0,0,Nelson,0.0,False,,u,1,3,Arsenal,20.0,289,149,1,468,0,1042,6,0.24462603202968597,,,0.5470004366844187,0.0,3.3455090522766113,0.2,Nelson,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.3,1.200000000000001,0.5999999999999996,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,16.727545261383057,0,1.4077801704406738
532,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,463748,,,0,0,0,0,0.0,452,31,,,0,1,-0.5,1.0,0,Karl,0.0,,,,,,11,,,2.500892877578736,3.7273011207580566,3.197049379348755,2.89685320854187,2.96244215965271,2.609842300415039,3.4059572219848637,4.099000453948975,,3.1713500022888184,,,,,,,,0,0,,,,,,,,,,,,0.0,475,52,False,0.0,472,52,0,,,40,0,0,,0,,463748.jpg,0.0,0,0,Hein,0.5,False,,a,1,3,Arsenal,0.0,417,25,0,45661,500,21819,1174,,,,,0.0,7.78884345293045,0.0,Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1553738117218,0,2.5846850872039795
558,21.508171441335868,2.3897968268150964,0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,89,100.0,100.0,2.008171441335868,3,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,184029,2.0,,0,0,0,0,139.7,79,55,1.0,,1,3,0.5,2.0,1,Martin,1.0,2.372105255479632,2.372105255479632,2.372105255479632,1.7591851856117655,9.0,11,,,2.1766579151153564,3.1259241104125977,2.569309949874878,2.431663990020752,2.463242292404175,2.2406163215637207,2.6325180530548096,3.3380606174468994,,2.4755666255950928,,,,,,,,7,1,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.7,174,86,False,96.8,224,87,543,,2021-10-26T22:00:12.217014Z,55,0,0,,0,,184029.jpg,2.8,0,0,Ødegaard,1.4,False,,a,1,3,Arsenal,50.0,217,115,25,345520,2051,272037,12685,0.4345085139663812,0.4312918646326604,0.3198518519294119,1.0190127908426865,0.2,4.642214038155296,4.5,Ødegaard,0.5,1.5,,0.2,0.0,,0.0,0.1,0.1,0.0999999999999999,0.0,0.0,0.0,0.2,0.7,0.07777777777777778,,1.200000000000001,0.5999999999999996,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.0,,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.1,1.0,,1.6,1.0,,2.0223707718561656,2.79658530379141,6.101194211912202,1.6328710836980798,2.2465969639416064,2.449328964117222,1.5,25.53217720985413,1,2.0786173343658447
559,33.14016512474976,4.14252064059372,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5,,2.0,1.0,,,0.0,2.0,0.0,0.0,0.0,0.0,190,,,7.140165124749754,5,,1.0,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,225321,,,0,0,2,-2,0.0,566,60,,,1,1,6.2,7.7,7,Aaron,6.7,4.699856267807589,4.699856267807589,4.699856267807589,4.615249548970789,8.0,11,,,3.430804252624512,4.446175575256348,4.052719593048096,3.775224208831787,3.775224208831787,3.430804252624512,4.144484519958496,4.643062114715576,,3.907459735870361,,,,,,,,4,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.1,267,18,False,170.2,100,18,720,,,47,0,0,,0,,225321.jpg,5.8,0,25,Ramsdale,10.7,False,,a,1,3,Arsenal,0.0,553,56,46,963535,109018,133292,17750,0.8813873703390892,0.9999694186824657,0.9819679891427211,1.9108022854257574,1.4,8.192635952158177,9.8,Ramsdale,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.200000000000001,0.5999999999999996,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.195246544376106,,7.204776847648807,5.195246544376106,,,3.98634121516564,6.204776847648807,4.331484334792319,2.9863878557664254,3.797315856468888,3.892520640593719,38.50538897514343,0,2.899430513381958
572,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,220682,,,0,0,0,0,0.0,434,23,,,0,1,-0.5,1.0,0,Arthur,0.0,,,,,,11,,,2.500892877578736,3.7273011207580566,3.197049379348755,2.89685320854187,2.96244215965271,2.609842300415039,3.4059572219848637,4.099000453948975,,3.1713500022888184,,,,,,,,0,0,,,,,,,,,,,,0.0,456,44,False,0.0,453,44,0,,,40,0,0,,0,,220682.jpg,0.0,0,0,Okonkwo,0.1,False,,a,1,3,Arsenal,0.0,397,17,0,13056,173,6195,360,,,,,0.0,7.78884345293045,0.0,Okonkwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1553738117218,0,2.5846850872039795
590,22.64016512474976,2.83002064059372,0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,150,,,7.140165124749754,5,,1.0,1.0,,,,1.0,0.0,1.0,0.0,0.0,223723,,,0,0,1,-1,62.2,177,42,,,0,2,3.8,5.3,5,Takehiro,4.3,3.216072703899296,3.216072703899296,3.216072703899296,3.195249548970789,8.0,11,,,2.5059940814971924,4.080570220947266,3.1618785858154297,2.979888439178467,3.0729687213897705,2.6308817863464355,3.3659567832946777,4.292707443237305,,3.346370220184326,,,,,,,,4,0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,22.9,217,69,False,126.0,171,72,691,,,46,0,0,,0,,223723.jpg,4.2,0,0,Tomiyasu,3.5,False,,a,1,3,Arsenal,40.0,240,71,34,381495,9581,115666,11825,0.6152218783899391,0.6991462399781079,0.6946194671675628,1.3195039273864884,0.9,6.879612933034482,7.4,Tomiyasu,0.1,0.3,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.1,0.2,0.30000000000000004,0.037500000000000006,,1.200000000000001,0.5999999999999996,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,,0.0,0.1,,,,0.0,0.0,0.0,0.0,0.0,3.795246544376106,,3.204776847648807,3.795246544376106,,,,3.204776847648807,3.331484334792319,2.9863878557664254,2.797315856468888,3.1925206405937194,31.646219491958615,1,2.209003210067749
28,1.868508100665938,1.868508100665938,0,,,,,,0.0,,,,,,0,,,,,,0.0,,,,,,13,,,0.8685081006659382,0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,79852,,,0,0,0,0,0.0,422,16,,,0,1,0.0,0.0,0,Jed,0.0,2.331484334792318,2.331484334792318,2.331484334792318,,1.0,11,,,2.8579001426696777,2.6514034271240234,2.207115173339844,2.3316237926483154,2.063682794570923,3.5429728031158447,2.994303941726685,2.130185127258301,,2.8125698566436768,,,,,,,,3,0,,,,,,0.0,,,,,,0.8,411,29,False,8.2,388,29,90,,,40,0,0,,0,,79852.jpg,1.0,0,1,Steer,3.3,False,,a,2,7,Aston Villa,0.0,385,10,1,286330,1899,125917,9427,0.4671270251664845,0.5828710836980795,,0.934254050332969,0.0,6.502406060695649,0.2,Steer,0.0,0.0,,,,,,0.0,,,,,,0.0,0.0,0.0,,2.3000000000000007,0.9000000000000004,,,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,0.0,,,,,,0.0,,,,,,,,,,,,2.331484334792318,,,,,,26.009624242782596,0,2.4178671836853027
29,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,85242,,,0,0,-1,1,0.0,576,233,,,0,3,0.0,0.0,0,Conor,0.0,,,,,,11,,,2.2988452911376958,2.336585998535156,1.8961389064788816,2.074481248855591,1.95337176322937,3.11694598197937,2.6141300201416016,1.893731474876404,,2.4787685871124268,,,,,,,,0,0,,,,,,,,,,,,0.0,582,231,False,0.0,582,231,0,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-31T07:00:13.054434Z,49,0,0,,0,,85242.jpg,0.0,0,0,Hourihane,0.0,False,,u,2,7,Aston Villa,0.0,564,229,0,398,0,2980,17,,,,,0.0,4.665479295107783,0.0,Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.860848546028137,0,2.1978492736816406
