id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,ppg next 1,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
148,0,1,122,,,2,111234,-1,1,0,0,0.0,0,1,2.0,1.0,3,Jordan,2.0,12,0,13.8,False,137.8,630,,,55,0,0,0,111234.jpg,3.1,0,17,Pickford,9.8,False,,a,8,11,0.0,22,320464,2477,333818,11135,0.4,4.0,Pickford,0,3.25,3.2600000000000002,3.3760000000000003,3.5010000000000003,0.5909090909090909,1.3858046563114679,7.0
149,0,0,0,,,0,10318,0,0,0,0,0.0,0,1,0.0,-1.0,0,Maarten,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,9.3,False,,a,8,11,0.0,0,150873,2229,92783,3817,0.0,0.0,Stekelenburg,0,2.0,2.0,2.0,2.0,0.5,1.0,0.0
150,1,3,101,,,2,212319,-1,1,-1,1,96.8,1,3,5.8,4.8,2,Richarlison,5.8,11,2,47.6,False,160.8,579,,,79,0,0,0,212319.jpg,4.4,0,0,de Andrade,7.3,False,,a,8,11,218.0,31,379632,7995,509502,20262,0.7,3.9,Richarlison,1,4.42,2.71,3.498,3.7,0.5594936708860759,1.5725654279922523,6.433333333333334
151,1,0,87,,,2,55422,0,0,-4,4,273.5,0,3,2.8,1.8,2,Gylfi,2.8,10,0,52.6,False,98.2,569,,,76,0,0,0,55422.jpg,2.7,0,0,Sigurdsson,4.0,False,,a,8,11,154.0,19,85899,1460,657074,8612,0.4,2.5,Sigurdsson,0,2.91,2.8000000000000003,3.0680000000000005,3.314,0.3828947368421053,1.0555679439100671,6.322222222222222
152,0,3,52,75.0,,2,100649,0,0,0,0,73.8,1,3,0.4,-0.5,0,Bernard,0.5,3,1,23.6,False,72.2,328,Illness - 75% chance of playing,2019-09-28T19:00:18.071389Z,65,0,0,0,100649.jpg,2.8,0,0,Anício Caldeira Duarte,1.2,False,,d,8,11,91.0,17,173517,102,156359,8608,0.1,2.6,Bernard,2,2.81,1.47,2.184,2.4100000000000006,0.43230769230769234,1.1021726794765943,3.6444444444444444
153,0,0,9,75.0,,0,20467,0,0,-2,2,8.0,0,3,0.6,-0.2,1,Theo,0.8,2,0,6.4,False,11.8,73,Head injury - 75% chance of playing,2019-09-28T19:00:18.084426Z,63,0,0,0,20467.jpg,1.0,0,0,Walcott,0.4,False,,d,8,11,45.0,5,6738,48,38280,1305,0.1,0.8,Walcott,0,1.09,1.23,1.2739999999999998,1.443,0.17301587301587304,0.43426639472482975,0.8111111111111111
154,0,0,5,,,0,173807,0,0,-2,2,0.9,0,3,0.2,-0.8,1,Tom,0.2,1,0,0.5,False,4.0,20,,,53,0,0,0,173807.jpg,1.0,0,0,Davies,0.1,False,,a,8,11,0.0,2,2124,53,6003,131,0.0,0.4,Davies,0,1.07,1.1300000000000001,1.224,1.2710000000000001,0.2018867924528302,0.4647782997564842,0.2222222222222222
155,0,0,0,0.0,0.0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,,u,8,11,0.0,0,78,2,444,10,0.0,0.0,Lookman,0,1.6,1.6,1.6,1.5999999999999999,0.32,0.7155417527999327,0.0
156,0,0,0,0.0,0.0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,0.0,0,0,0.0,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,,u,8,11,0.0,0,214,16,1790,32,0.0,0.0,Gueye,0,2.4,2.4,2.4,2.3999999999999995,0.48,1.0733126291998991,0.0
158,0,0,50,100.0,100.0,1,42774,0,0,0,0,25.6,0,3,0.8,-0.2,1,Morgan,0.8,8,0,8.3,False,52.2,389,,2019-08-10T16:30:08.303097Z,45,0,0,0,42774.jpg,1.0,1,0,Schneiderlin,0.9,False,,a,8,11,4.0,5,20053,791,45995,1150,0.2,1.1,Schneiderlin,2,1.05,1.08,1.1440000000000001,1.252,0.23333333333333334,0.4949747468305833,4.322222222222222
205,0,0,46,100.0,100.0,0,41823,0,0,-1,1,40.8,0,2,0.5,-0.5,1,Fabian,0.5,10,0,10.3,False,63.0,360,,2019-08-03T18:30:13.211758Z,54,0,0,0,41823.jpg,0.5,0,0,Delph,0.3,False,,a,8,11,0.0,2,6873,240,17477,410,0.1,0.4,Delph,2,0.5700000000000001,1.42,1.136,1.254,0.10555555555555556,0.24528894525980308,4.0
422,0,0,40,0.0,0.0,1,120250,0,0,-2,2,59.9,0,3,0.0,0.0,0,André Filipe,0.5,4,0,10.8,False,42.8,315,Rib Injury - Expected back 19 Oct,2019-09-15T13:00:13.082777Z,53,0,0,0,120250.jpg,1.5,0,0,Tavares Gomes,0.4,False,,i,8,11,5.0,6,10478,5,56843,1510,0.1,1.1,André Gomes,2,1.58,1.18,1.6039999999999999,1.8479999999999996,0.29811320754716986,0.6863081435656497,3.5
477,0,0,0,,,0,232964,0,0,-1,1,0.0,0,2,0.0,-1.0,0,Lewis,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,,a,8,11,0.0,0,2730,59,6472,204,0.0,0.0,Gibson,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
478,0,0,6,,,0,194164,0,0,-1,1,0.1,0,2,0.0,-1.0,0,Mason,0.0,0,0,0.8,False,7.4,17,,,44,0,0,0,194164.jpg,1.0,0,0,Holgate,0.2,False,,a,8,11,0.0,1,2490,40,5859,214,0.0,0.2,Holgate,0,1.24,2.0,1.848,1.848,0.2818181818181818,0.5911468053322672,0.18888888888888888
479,0,0,0,100.0,100.0,0,57513,0,0,-1,1,0.0,0,1,0.0,-1.0,0,Jonas,0.0,0,0,0.0,False,0.0,0,,2019-09-08T18:30:16.855771Z,44,0,0,0,57513.jpg,0.0,0,0,Lössl,0.4,False,,a,8,11,0.0,0,1517,41,19636,318,0.0,0.0,Lössl,0,3.2,3.2,3.2,3.1999999999999997,0.7272727272727273,1.5255401427929478,0.0
496,1,0,32,,,0,242058,0,0,-4,4,45.2,0,4,2.2,1.2,1,Moise,2.2,7,0,18.3,False,21.2,267,,,66,0,0,0,242058.jpg,1.7,0,0,Kean,1.9,False,,a,8,11,119.0,12,64829,787,392852,3986,0.3,1.8,Kean,0,1.73,1.4000000000000001,1.5440000000000003,1.588,0.26212121212121214,0.6734015866997174,2.966666666666667
497,0,0,14,0.0,0.0,1,160987,0,0,-1,1,6.3,0,3,0.0,0.0,0,Jean-Philippe,0.0,0,0,2.6,False,20.0,135,Thigh injury - Expected back 26 Oct,2019-08-23T21:30:13.493993Z,49,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.0,False,,i,8,11,0.0,4,2580,1,6308,68,0.0,0.8,Gbamin,0,2.0,1.24,1.666,1.818,0.4081632653061224,0.9035079029052512,1.5
511,0,0,0,,,0,102747,0,0,-2,2,0.0,0,2,0.0,-1.0,0,Djibril,0.0,0,0,0.0,False,0.0,0,,,53,0,0,0,102747.jpg,0.0,0,0,Sidibé,0.2,False,,a,8,11,0.0,0,2645,51,13918,256,0.0,0.0,Sidibé,0,2.0,2.0,2.0,2.0,0.37735849056603776,0.8687444855261388,0.0
159,0,5,138,,,2,111931,1,-1,1,-1,84.0,2,2,7.0,8.0,13,Ricardo Domingos,8.0,5,2,35.3,True,218.2,630,,,61,0,0,0,111931.jpg,5.6,0,0,Barbosa Pereira,7.1,False,,a,9,13,51.0,39,243866,44379,158285,6391,1.3,6.5,Pereira,0,5.3500000000000005,4.2,4.831999999999999,5.025999999999999,0.8770491803278689,2.1661516832286005,7.0
161,1,0,94,100.0,100.0,2,172850,0,0,-1,1,86.6,0,2,2.0,3.0,6,Benjamin,3.0,3,0,20.5,False,90.2,450,,2019-08-18T16:00:08.220647Z,54,0,0,0,172850.jpg,4.0,0,0,Chilwell,4.0,False,,a,9,13,28.0,20,83048,4256,173875,3766,0.6,3.7,Chilwell,1,3.89,3.3000000000000003,3.842,4.266,0.7203703703703703,1.673989468527428,5.0
162,1,4,146,,,2,37642,0,0,0,0,13.7,1,2,4.0,5.0,11,Jonny,5.0,5,0,21.4,False,161.0,630,,,50,0,0,0,37642.jpg,4.1,0,0,Evans,1.6,False,,a,9,13,39.0,29,83175,7510,43614,2010,1.0,5.8,Evans,0,4.0200000000000005,3.2,3.842,4.175999999999999,0.804,1.7977986539098312,7.0
163,0,0,21,,,0,37402,0,0,0,0,28.6,0,2,-1.0,0.0,0,Christian,0.0,2,0,6.4,False,33.4,184,,,45,0,0,0,37402.jpg,1.7,0,0,Fuchs,0.4,False,,a,9,13,2.0,5,14391,193,17740,917,0.0,1.1,Fuchs,0,1.71,2.0,1.748,1.6640000000000001,0.38,0.8061017305526642,2.0444444444444443
164,1,0,150,,,2,218031,0,0,1,-1,14.2,0,2,2.3,3.3,6,Çaglar,3.3,5,0,18.8,False,158.2,630,,,46,0,0,0,218031.jpg,3.6,0,0,Söyüncü,6.3,False,,a,9,13,15.0,25,485578,15936,116240,5913,0.7,5.4,Söyüncü,0,3.4,2.0,3.062,3.4159999999999995,0.7391304347826088,1.5852581740085334,7.0
165,0,0,5,100.0,100.0,0,15033,0,0,-2,2,0.0,0,2,-1.0,0.0,0,Wes,0.0,0,0,0.9,False,9.0,12,,2019-08-28T21:30:17.515643Z,43,0,0,0,15033.jpg,1.0,0,0,Morgan,0.8,False,,a,9,13,0.0,1,13257,517,53826,1438,0.0,0.2,Morgan,0,1.77,3.5,2.4619999999999997,2.1159999999999997,0.41162790697674423,0.8535697952416295,0.13333333333333333
166,1,8,142,,,2,101668,0,0,-1,1,57.9,2,4,4.3,5.3,12,Jamie,5.3,5,5,45.1,False,197.8,630,,,89,0,0,0,101668.jpg,6.3,0,0,Vardy,9.1,False,,a,9,13,199.0,44,371849,34005,464970,12891,0.6,4.9,Vardy,1,6.07,5.1000000000000005,6.952000000000001,7.996,0.6820224719101123,2.0346686227723625,7.0
167,0,0,0,,,0,173515,0,0,-2,2,0.0,0,4,-1.0,0.0,0,Kelechi,0.0,0,0,0.0,False,0.0,0,,,58,0,0,0,173515.jpg,0.0,0,0,Iheanacho,0.2,False,,a,9,13,0.0,0,3921,176,17404,339,0.0,0.0,Iheanacho,0,1.9000000000000001,1.9000000000000001,1.9,1.9,0.32758620689655177,0.7889320586105297,0.0
168,0,0,118,,,2,17745,0,0,0,0,10.0,0,1,3.0,4.0,6,Kasper,4.0,5,0,14.8,False,138.0,630,,,50,0,0,0,17745.jpg,3.6,0,16,Schmeichel,6.8,False,,a,9,13,0.0,25,161211,12167,135377,6107,0.8,5.0,Schmeichel,0,3.5300000000000002,3.2,3.228,3.2640000000000002,0.7060000000000001,1.5786639921148515,7.0
169,0,0,0,,,0,11974,0,0,-1,1,0.0,0,1,-1.0,0.0,0,Eldin,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,0.0,0,618,30,2751,87,0.0,0.0,Jakupovic,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
170,0,0,0,,,0,95463,0,0,-1,1,0.0,0,1,-1.0,0.0,0,Danny,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,0,1280,66,4587,169,0.0,0.0,Ward,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
171,2,4,84,75.0,50.0,1,172780,0,0,1,-1,198.6,0,3,2.0,1.9,0,James,3.7,5,1,47.9,False,112.2,535,Ankle injury - 75% chance of playing,2019-09-21T14:00:19.273048Z,71,0,0,0,172780.jpg,4.5,0,0,Maddison,10.3,False,,d,9,13,169.0,27,489479,8648,455247,27359,0.5,3.8,Maddison,1,4.39,3.8000000000000003,4.096,4.013,0.6183098591549295,1.6475376419645593,5.944444444444445
172,1,0,64,,,0,201666,0,0,-1,1,71.4,0,3,1.3,2.3,4,Harvey,2.3,2,1,27.2,False,79.0,285,,,59,0,0,0,201666.jpg,2.7,0,0,Barnes,0.3,False,,a,9,13,119.0,16,11954,544,12827,558,0.4,2.7,Barnes,0,2.67,2.7,3.096,3.393,0.4525423728813559,1.0992216044061454,3.1666666666666665
173,0,0,0,0.0,0.0,0,115858,0,0,-2,2,0.0,0,3,0.0,0.0,0,Rachid,0.0,0,0,0.0,False,0.0,0,Joined Fiorentina on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-18T22:00:13.300063Z,53,0,0,0,115858.jpg,0.0,0,0,Ghezzal,0.0,False,,n,9,13,0.0,0,479,3,3203,86,0.0,0.0,Ghezzal,0,1.5,1.5,1.5,1.5,0.2830188679245283,0.6515583641446041,0.0
174,1,0,35,,,0,51938,0,0,-2,2,81.8,0,3,0.3,1.3,4,Marc,1.3,1,0,13.4,False,34.2,119,,,53,0,0,0,51938.jpg,1.8,0,0,Albrighton,0.2,False,,a,9,13,18.0,7,4758,260,13482,260,0.2,1.3,Albrighton,1,1.81,2.3000000000000003,2.194,2.322,0.3415094339622642,0.7862137594011557,1.3222222222222222
175,0,0,13,,,0,172632,0,0,-2,2,40.0,0,3,0.0,1.0,1,Demarai,1.0,1,0,9.2,False,17.4,107,,,53,0,0,0,172632.jpg,1.0,0,0,Gray,0.3,False,,a,9,13,34.0,4,5155,197,25020,553,0.2,0.8,Gray,1,1.1,2.5,1.452,1.3209999999999997,0.2075471698113208,0.4778094670393764,1.1888888888888889
176,0,3,124,100.0,100.0,2,203341,0,0,0,0,57.3,0,3,3.0,4.0,8,Wilfred,4.0,4,2,30.3,False,188.6,540,,2019-08-27T11:00:13.484600Z,50,0,0,0,203341.jpg,4.5,0,0,Ndidi,3.0,False,,a,9,13,56.0,27,229034,7590,151743,4810,0.8,5.4,Ndidi,0,4.17,2.3000000000000003,3.728,3.9090000000000003,0.834,1.8648806932348245,6.0
177,0,0,0,0.0,0.0,0,61604,0,0,-1,1,0.0,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-08-27T12:30:14.308742Z,44,0,0,0,61604.jpg,0.0,0,0,James,0.2,False,,i,9,13,0.0,0,5790,31,16183,329,0.0,0.0,James,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
178,0,0,0,100.0,100.0,0,155569,0,0,-1,1,0.0,0,3,-1.0,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.144362Z,44,0,0,0,155569.jpg,0.0,0,0,Amartey,0.3,False,,a,9,13,0.0,0,7923,374,12358,481,0.0,0.0,Amartey,0,1.7,1.7,1.7,1.6999999999999997,0.3863636363636363,0.8104432008587533,0.0
179,0,0,2,100.0,100.0,0,86881,0,0,-1,1,0.0,0,3,-1.0,0.0,0,Nampalys,0.0,0,0,0.1,False,1.2,1,,2019-07-30T15:00:09.217034Z,44,0,0,0,86881.jpg,1.0,0,0,Mendy,0.8,False,,a,9,13,0.0,1,21791,1361,32607,1701,0.0,0.2,Mendy,0,1.21,1.9000000000000001,1.4860000000000002,1.3480000000000003,0.27499999999999997,0.5768448664935832,0.011111111111111112
180,1,0,66,,,1,197469,0,0,0,0,40.8,0,3,1.0,2.0,1,Hamza,2.0,3,0,15.6,False,72.8,314,,,45,0,0,0,197469.jpg,2.0,0,0,Choudhury,1.2,False,,a,9,13,43.0,14,72997,2437,45787,2610,0.4,3.1,Choudhury,0,2.0100000000000002,2.2,1.7600000000000002,1.595,0.4466666666666667,0.9475230867899738,3.488888888888889
265,1,0,46,,,2,168580,-1,1,-5,5,75.3,0,3,2.0,3.0,6,Ayoze,3.0,3,0,22.7,False,51.2,413,,,60,0,0,0,168580.jpg,2.7,0,0,Pérez,3.5,False,,a,9,13,99.0,16,69051,1115,831799,5192,0.5,2.7,Pérez,0,2.7800000000000002,3.8000000000000003,3.5120000000000005,3.721,0.4633333333333334,1.1349302474895393,4.588888888888889
433,0,0,0,,,0,220627,-1,1,-2,2,0.0,0,2,-1.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,220627.jpg,0.0,0,0,Justin,0.1,False,,a,9,13,0.0,0,826,81,4118,137,0.0,0.0,Justin,0,2.0,2.0,2.0,2.0,0.4166666666666667,0.9128709291752769,0.0
448,1,2,117,,,2,166989,0,0,-1,1,166.9,1,3,1.3,2.3,3,Youri,2.3,5,1,42.8,False,111.8,621,,,64,0,0,0,166989.jpg,3.7,0,0,Tielemans,4.5,False,,a,9,13,149.0,26,161550,5787,238744,11717,0.4,4.1,Tielemans,0,3.85,4.8,4.696,5.048,0.6015625,1.5218461239560326,6.9
480,0,0,0,0.0,0.0,0,13152,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andy,0.0,0,0,0.0,False,0.0,0,Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul,2019-08-15T22:00:13.587784Z,44,0,0,0,13152.jpg,0.0,0,0,King,0.3,False,,n,9,13,0.0,0,13020,53,35101,522,0.0,0.0,King,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
517,1,0,36,,,1,106837,0,0,-2,2,21.6,0,3,1.3,2.3,6,Dennis,2.3,1,0,6.9,False,19.0,181,,,53,0,0,0,106837.jpg,2.5,0,0,Praet,0.1,False,,a,9,13,28.0,10,1430,162,4414,72,0.4,1.9,Praet,0,2.43,2.0,2.664,3.031999999999999,0.4584905660377359,1.0555245499142587,2.011111111111111
181,2,3,158,100.0,100.0,2,122798,0,0,-1,1,165.2,0,2,7.3,7.8,6,Andrew,6.3,5,0,44.1,False,166.6,630,,2019-09-16T20:00:14.442895Z,69,0,0,0,122798.jpg,4.4,0,0,Robertson,19.6,False,,a,10,14,109.0,31,196145,12493,925828,11093,0.9,4.5,Robertson,0,4.64,5.9,5.298,5.042999999999999,0.672463768115942,1.7664178112943638,7.0
182,3,2,170,,,2,169187,0,0,2,-2,319.5,1,2,6.0,6.5,6,Trent,5.0,5,1,65.2,True,216.0,630,,,72,0,0,0,169187.jpg,5.3,0,0,Alexander-Arnold,29.4,False,,a,10,14,116.0,37,801207,28651,431692,8675,0.7,5.1,Alexander-Arnold,2,5.47,6.4,6.040000000000001,5.776,0.7597222222222222,2.0385486394873085,7.0
183,0,3,136,,,2,97032,0,0,0,0,22.8,0,2,5.0,5.5,8,Virgil,4.0,5,1,28.4,False,184.6,630,,,65,0,0,0,97032.jpg,4.4,0,0,van Dijk,47.4,False,,a,10,14,76.0,31,503441,13495,809791,22384,0.6,4.8,van Dijk,0,4.58,5.5,3.9479999999999995,4.692,0.7046153846153846,1.7964237978657658,7.0
184,0,0,13,,,0,171287,0,0,-3,3,11.8,0,2,1.3,1.8,0,Joseph,0.3,1,0,2.7,False,15.0,91,,,52,0,0,0,171287.jpg,1.5,0,0,Gomez,0.9,False,,a,10,14,0.0,3,22995,178,95548,1676,0.1,0.6,Gomez,0,1.86,3.4,2.22,2.4659999999999993,0.3576923076923077,0.8156639579555373,1.011111111111111
185,0,4,125,,,2,60914,0,0,0,0,19.6,0,2,5.3,5.8,9,Joel,4.3,4,1,22.4,False,167.8,540,,,55,0,0,0,60914.jpg,5.0,0,0,Matip,5.8,False,,a,10,14,35.0,30,408123,27635,141495,5072,0.8,5.5,Matip,0,4.8,3.8000000000000003,4.584,4.4879999999999995,0.8727272727272727,2.0467268770138602,6.0
186,0,0,0,100.0,100.0,0,38454,0,0,-2,2,0.0,0,2,1.0,1.5,0,Dejan,0.0,0,0,0.0,False,0.0,0,,2019-08-14T10:00:15.198752Z,53,0,0,0,38454.jpg,0.0,0,0,Lovren,0.2,False,,a,10,14,0.0,0,1514,86,12080,236,0.0,0.0,Lovren,0,4.8,4.8,4.8,4.799999999999999,0.9056603773584906,2.084986765262733,0.0
187,4,9,185,,,2,92217,0,0,1,-1,131.8,0,4,7.3,7.8,2,Roberto,6.3,4,3,70.8,False,210.2,573,,,96,0,0,0,92217.jpg,6.6,0,0,Firmino,13.8,False,,a,10,14,366.0,46,553861,16990,413444,22108,0.7,4.8,Firmino,0,6.23,4.7,5.3420000000000005,5.7170000000000005,0.6489583333333334,2.0107238539060175,6.366666666666666
188,1,3,57,100.0,100.0,0,152760,0,0,-2,2,45.1,0,4,1.7,2.2,1,Divock,0.7,3,1,13.3,False,53.0,151,,2019-09-14T13:30:10.426607Z,53,0,0,0,152760.jpg,3.2,0,0,Origi,3.1,False,,a,10,14,35.0,16,319654,2063,456521,4777,0.1,3.0,Origi,0,3.04,2.0,2.2079999999999997,2.5199999999999996,0.5735849056603773,1.3204916179997308,1.6777777777777778
189,0,0,7,0.0,0.0,0,116535,0,0,-2,2,0.0,0,1,0.0,0.0,0,Alisson,0.0,0,0,0.6,False,5.6,38,Calf injury - Unknown return date,2019-08-09T21:00:16.736264Z,58,0,0,0,116535.jpg,1.0,0,2,Ramses Becker,5.6,False,,i,10,14,0.0,1,16608,1657,1464243,6617,0.0,0.2,Alisson,0,2.32,4.6000000000000005,4.144,3.46,0.39999999999999997,0.9633275663033836,0.4222222222222222
190,0,0,0,0.0,0.0,0,66797,0,0,0,0,0.0,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,False,0.0,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.0,False,,u,10,14,0.0,0,278,8,2342,35,0.0,0.0,Mignolet,0,2.0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
191,3,7,145,,,3,118748,0,0,0,0,176.9,2,3,6.7,7.2,3,Mohamed,5.7,4,4,76.9,True,222.4,618,,,125,0,0,0,118748.jpg,7.6,0,0,Salah,41.5,False,,a,10,14,370.0,53,801887,8264,844514,57555,0.5,4.2,Salah,0,7.41,6.8,7.706,7.193,0.5928,2.095864499436927,6.866666666666666
192,1,6,127,100.0,100.0,3,110979,0,0,1,-1,158.1,2,3,7.7,8.2,3,Sadio,6.7,3,4,57.8,False,206.4,516,,2019-09-22T20:00:17.288665Z,116,0,0,0,110979.jpg,6.4,0,0,Mané,21.3,False,,a,10,14,215.0,45,972544,21458,593016,30467,0.6,3.9,Mané,0,6.42,6.4,5.036,6.182,0.553448275862069,1.8849769046421982,5.733333333333333
193,0,0,40,,,0,81880,0,0,-2,2,34.9,0,3,2.0,2.5,1,Alex,1.0,3,0,11.1,False,34.0,195,,,63,0,0,0,81880.jpg,1.4,0,0,Oxlade-Chamberlain,0.3,False,,a,10,14,42.0,7,9901,192,24585,716,0.2,1.1,Chamberlain,0,1.44,2.0,1.4520000000000002,1.5420000000000003,0.22857142857142856,0.5737097324805089,2.1666666666666665
194,0,0,6,0.0,0.0,0,68312,0,0,-2,2,1.5,0,3,0.0,0.0,0,Xherdan,0.3,0,0,1.1,False,1.8,11,Calf injury - Unknown return date,2019-09-25T09:00:17.914508Z,63,0,0,0,68312.jpg,1.0,0,0,Shaqiri,0.3,False,,i,10,14,8.0,2,4774,14,21853,949,0.0,0.3,Shaqiri,0,1.4000000000000001,3.7,3.2399999999999998,2.55,0.22222222222222224,0.5577733510227171,0.12222222222222222
195,0,0,8,,,0,39155,0,0,-2,2,0.3,0,3,1.3,1.8,0,Adam,0.3,0,0,0.2,False,2.0,10,,,58,0,0,0,39155.jpg,1.0,0,0,Lallana,0.1,False,,a,10,14,0.0,2,1473,55,5318,208,0.1,0.3,Lallana,0,1.1,1.8,1.38,1.5900000000000003,0.18965517241379312,0.45675013919556984,0.1111111111111111
196,0,0,0,100.0,100.0,0,175592,0,0,-2,2,0.0,0,3,1.0,1.5,0,Naby,0.0,0,0,0.0,False,0.0,0,,2019-08-14T18:00:07.804197Z,58,0,0,0,175592.jpg,0.0,0,0,Keita,0.2,False,,a,10,14,0.0,0,2263,182,27924,159,0.0,0.0,Keita,0,2.7,2.7,2.7,2.6999999999999997,0.4655172413793104,1.1211139780254897,0.0
197,1,2,120,,,2,116643,0,0,0,0,127.1,0,3,3.0,3.5,3,Fabio Henrique,2.0,5,0,26.6,False,120.4,556,,,55,0,0,0,116643.jpg,2.6,0,0,Tavares,1.5,False,,a,10,14,18.0,18,69422,1953,61784,2903,0.4,3.3,Fabinho,2,2.5500000000000003,2.3000000000000003,2.7980000000000005,2.513000000000001,0.4636363636363637,1.0873236534136133,6.177777777777778
198,0,0,68,,,2,56979,0,0,-1,1,44.3,0,3,2.7,3.2,3,Jordan,1.7,3,0,17.1,False,57.2,397,,,54,0,0,0,56979.jpg,2.2,0,0,Henderson,0.8,False,,a,10,14,69.0,13,28210,680,40510,1181,0.3,2.4,Henderson,0,2.19,2.4,2.182,2.239,0.4055555555555555,0.942425947577138,4.411111111111111
199,0,2,94,,,3,41733,0,0,-1,1,48.8,1,3,5.7,6.2,10,Georginio,4.7,4,1,19.2,False,79.2,601,,,54,0,0,0,41733.jpg,3.4,0,0,Wijnaldum,2.2,False,,a,10,14,64.0,24,72621,10928,107425,1756,0.9,4.4,Wijnaldum,0,3.39,3.1,2.948,3.2600000000000002,0.6277777777777778,1.4588237270714604,6.677777777777778
200,1,0,30,100.0,75.0,1,15157,-1,1,-2,2,28.2,0,3,1.7,1.7,1,James,0.7,1,0,7.6,False,29.4,135,,2019-09-27T10:30:15.087691Z,53,0,0,0,15157.jpg,1.7,0,0,Milner,0.6,False,,a,10,14,17.0,10,18514,205,41450,1183,0.1,1.9,Milner,1,1.78,3.3000000000000003,1.582,2.0770000000000004,0.3358490566037736,0.7731825921182636,1.5
201,0,0,0,0.0,0.0,0,217989,0,0,0,0,0.0,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,False,0.0,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,,u,10,14,0.0,0,250,4,318,11,0.0,0.0,Camacho,0,2.0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
464,0,0,0,,,0,195473,0,0,-1,1,0.0,0,4,1.0,1.5,0,Rhian,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,195473.jpg,0.0,0,0,Brewster,0.6,False,,a,10,14,0.0,0,35956,942,38168,1540,0.0,0.0,Brewster,0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
526,0,0,95,100.0,100.0,2,60706,0,0,1,-1,0.0,0,1,4.0,4.5,5,Adrián,3.0,5,0,8.6,False,85.6,591,,2019-08-16T11:00:10.760553Z,46,0,0,0,60706.jpg,3.0,0,12,San Miguel del Castillo,7.0,False,,a,10,14,0.0,21,540834,15337,164787,6866,0.7,4.6,Adrián,1,2.91,2.0,2.242,2.6050000000000004,0.632608695652174,1.3567944959896567,6.566666666666666
